cmte,app,memno,cid,aid,exp,job,init_score,top_bottom,consensus,any_bottom,rank_pct,discussed,panelist,exp_med,exp_low,exp_none,deviated,dev_sd_i,deviation,score
01,26,15,01_15,01_26,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,1,0.3,-0.2,4.1
01,26,16,01_16,01_26,med,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,1,0,0,0,0.3,0,4.3
01,26,17,01_17,01_26,high,reviewer,4.4,top,4.3,FALSE,0.8478260869565217,TRUE,0,0,0,0,1,0.15,0.3,4.6
01,26,18,01_18,01_26,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,26,19,01_19,01_26,high,reviewer,4.3,top,4.3,FALSE,0.8478260869565217,TRUE,0,0,0,0,1,0.15,-0.2,4.1
01,26,20,01_20,01_26,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,1,0.3,-0.2,4.1
01,26,21,01_21,01_26,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,26,22,01_22,01_26,med,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,1,0,0,1,0.3,-0.2,4.1
01,26,23,01_23,01_26,med,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,1,0,0,0,0.3,0,4.3
01,30,01,01_01,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,0,0.3,0,4.2
01,30,02,01_02,01_30,med,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,1,0,0,1,0.3,0.2,4.4
01,30,03,01_03,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,0,0.3,0,4.2
01,30,04,01_04,01_30,none,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,0,1,1,0.3,0.1,4.3
01,30,05,01_05,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,0,0.3,0,4.2
01,30,06,01_06,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,0,0.3,0,4.2
01,30,07,01_07,01_30,none,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,30,08,01_08,01_30,med,reviewer,4.4,top,4.2,TRUE,0.782608695652174,TRUE,0,1,0,0,0,0.15,0,4.2
01,30,09,01_09,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,1,0.3,-0.1,4.1
01,30,10,01_10,01_30,none,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,30,11,01_11,01_30,med,reviewer,3.7,bottom,4.2,TRUE,0.782608695652174,TRUE,0,1,0,0,0,0.15,0,4.2
01,30,12,01_12,01_30,none,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,30,13,01_13,01_30,none,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,30,14,01_14,01_30,none,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,30,15,01_15,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,1,0.3,-0.3,3.9
01,30,16,01_16,01_30,none,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,30,17,01_17,01_30,none,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,30,18,01_18,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,1,0.3,0.2,4.4
01,30,19,01_19,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,0,0.3,0,4.2
01,30,20,01_20,01_30,none,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,30,21,01_21,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,0,0.3,0,4.2
01,30,22,01_22,01_30,low,panelist,NA,NA,4.2,TRUE,0.782608695652174,TRUE,1,0,1,0,0,0.3,0,4.2
01,30,23,01_23,01_30,low,reviewer,4.4,top,4.2,TRUE,0.782608695652174,TRUE,0,0,1,0,0,0.15,0,4.2
01,31,01,01_01,01_31,med,reviewer,4.5,top,4.2,FALSE,0.782608695652174,TRUE,0,1,0,0,1,0.15,0.3,4.5
01,31,02,01_02,01_31,med,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,1,0,0,0,0.3,0,4.2
01,31,03,01_03,01_31,med,reviewer,4.4,top,4.2,FALSE,0.782608695652174,TRUE,0,1,0,0,0,0.15,0,4.2
01,31,04,01_04,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,05,01_05,01_31,low,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,1,0,1,0.3,-0.1,4.1
01,31,06,01_06,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,07,01_07,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,08,01_08,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,09,01_09,01_31,med,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,1,0,0,0,0.3,0,4.2
01,31,10,01_10,01_31,low,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,1,0,0,0.3,0,4.2
01,31,11,01_11,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,12,01_12,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,13,01_13,01_31,med,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,1,0,0,1,0.3,0.5,4.7
01,31,14,01_14,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,15,01_15,01_31,high,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,0,1,0.3,-0.1,4.1
01,31,16,01_16,01_31,low,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,1,0,0,0.3,0,4.2
01,31,17,01_17,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,1,0.3,0.5,4.7
01,31,18,01_18,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,19,01_19,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,20,01_20,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,21,01_21,01_31,none,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,0,0,1,0,0.3,0,4.2
01,31,22,01_22,01_31,med,panelist,NA,NA,4.2,FALSE,0.782608695652174,TRUE,1,1,0,0,0,0.3,0,4.2
01,31,23,01_23,01_31,high,reviewer,3.8,top,4.2,FALSE,0.782608695652174,TRUE,0,0,0,0,0,0.15,0,4.2
01,34,01,01_01,01_34,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,34,02,01_02,01_34,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,34,03,01_03,01_34,med,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,1,0,0,1,0.3,-0.1,4
01,34,04,01_04,01_34,med,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,1,0,0,0,0.3,0,4.1
01,34,05,01_05,01_34,med,reviewer,4.4,top,4.1,TRUE,0.6739130434782609,TRUE,0,1,0,0,0,0.15,0,4.1
01,34,06,01_06,01_34,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,34,07,01_07,01_34,high,reviewer,4.3,top,4.1,TRUE,0.6739130434782609,TRUE,0,0,0,0,1,0.15,0.1,4.2
01,34,08,01_08,01_34,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,34,09,01_09,01_34,med,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,1,0,0,0,0.3,0,4.1
01,34,10,01_10,01_34,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,1,0.3,0.3,4.4
01,34,11,01_11,01_34,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,34,12,01_12,01_34,high,reviewer,3.6,bottom,4.1,TRUE,0.6739130434782609,TRUE,0,0,0,0,0,0.15,0,4.1
01,34,13,01_13,01_34,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,34,14,01_14,01_34,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,34,15,01_15,01_34,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,34,16,01_16,01_34,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,34,17,01_17,01_34,med,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,1,0,0,0,0.3,0,4.1
01,34,18,01_18,01_34,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,34,19,01_19,01_34,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,34,20,01_20,01_34,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,34,21,01_21,01_34,med,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,1,0,0,0,0.3,0,4.1
01,34,22,01_22,01_34,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,34,23,01_23,01_34,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,38,01,01_01,01_38,none,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,0,1,1,0.3,0.5,4.8
01,38,02,01_02,01_38,none,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,38,03,01_03,01_38,none,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,0,1,1,0.3,0.1,4.4
01,38,04,01_04,01_38,low,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,1,0,1,0.3,-0.1,4.2
01,38,05,01_05,01_38,med,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,1,0,0,0,0.3,0,4.3
01,38,06,01_06,01_38,low,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,1,0,1,0.3,-0.1,4.2
01,38,07,01_07,01_38,none,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,38,08,01_08,01_38,low,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,38,09,01_09,01_38,none,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,0,1,1,0.3,0.4,4.7
01,38,10,01_10,01_38,low,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,38,11,01_11,01_38,low,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,38,12,01_12,01_38,low,reviewer,4.5,top,4.3,TRUE,0.8478260869565217,TRUE,0,0,1,0,1,0.15,0.2,4.5
01,38,13,01_13,01_38,med,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,1,0,0,1,0.3,-0.2,4.1
01,38,14,01_14,01_38,none,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,38,15,01_15,01_38,low,reviewer,4.5,top,4.3,TRUE,0.8478260869565217,TRUE,0,0,1,0,0,0.15,0,4.3
01,38,16,01_16,01_38,none,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,38,17,01_17,01_38,low,reviewer,4,bottom,4.3,TRUE,0.8478260869565217,TRUE,0,0,1,0,1,0.15,0.2,4.5
01,38,18,01_18,01_38,low,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,38,19,01_19,01_38,low,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,38,20,01_20,01_38,low,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,38,21,01_21,01_38,none,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,38,22,01_22,01_38,low,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,0,1,0,1,0.3,-0.4,3.9
01,38,23,01_23,01_38,med,panelist,NA,NA,4.3,TRUE,0.8478260869565217,TRUE,1,1,0,0,0,0.3,0,4.3
01,40,01,01_01,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,0,0.3,0,4.5
01,40,02,01_02,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,0,0.3,0,4.5
01,40,03,01_03,01_40,low,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,1,0,0,0.3,0,4.5
01,40,04,01_04,01_40,low,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,1,0,0,0.3,0,4.5
01,40,05,01_05,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,1,0.3,-0.3,4.2
01,40,06,01_06,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,0,0.3,0,4.5
01,40,07,01_07,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,1,0.3,-0.1,4.4
01,40,08,01_08,01_40,high,reviewer,4.5,top,4.5,TRUE,0.9782608695652174,TRUE,0,0,0,0,1,0.15,-0.1,4.4
01,40,09,01_09,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,1,0.3,-0.2,4.3
01,40,10,01_10,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,0,0.3,0,4.5
01,40,11,01_11,01_40,med,reviewer,4.5,top,4.5,TRUE,0.9782608695652174,TRUE,0,1,0,0,0,0.15,0,4.5
01,40,12,01_12,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,1,0.3,0.3,4.8
01,40,13,01_13,01_40,med,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,1,0,0,1,0.3,-0.1,4.4
01,40,14,01_14,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,0,0.3,0,4.5
01,40,15,01_15,01_40,low,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,1,0,0,0.3,0,4.5
01,40,16,01_16,01_40,low,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,1,0,1,0.3,0.1,4.6
01,40,17,01_17,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,0,0.3,0,4.5
01,40,18,01_18,01_40,med,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,1,0,0,0,0.3,0,4.5
01,40,19,01_19,01_40,med,reviewer,4.5,bottom,4.5,TRUE,0.9782608695652174,TRUE,0,1,0,0,0,0.15,0,4.5
01,40,20,01_20,01_40,none,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,0,1,0,0.3,0,4.5
01,40,21,01_21,01_40,low,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,1,0,1,0.3,-0.2,4.3
01,40,22,01_22,01_40,low,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,1,0,0,0.3,0,4.5
01,40,23,01_23,01_40,low,panelist,NA,NA,4.5,TRUE,0.9782608695652174,TRUE,1,0,1,0,0,0.3,0,4.5
01,43,01,01_01,01_43,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,43,02,01_02,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,43,03,01_03,01_43,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,43,04,01_04,01_43,med,reviewer,3.4,bottom,4.1,TRUE,0.6739130434782609,TRUE,0,1,0,0,0,0.15,0,4.1
01,43,05,01_05,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,43,06,01_06,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,1,0.3,-0.5,3.6
01,43,07,01_07,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,1,0.3,0.2,4.3
01,43,08,01_08,01_43,med,reviewer,4.5,top,4.1,TRUE,0.6739130434782609,TRUE,0,1,0,0,0,0.15,0,4.1
01,43,09,01_09,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,43,10,01_10,01_43,med,reviewer,4.4,top,4.1,TRUE,0.6739130434782609,TRUE,0,1,0,0,0,0.15,0,4.1
01,43,11,01_11,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,1,0.3,0.3,4.4
01,43,12,01_12,01_43,med,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,1,0,0,1,0.3,0.3,4.4
01,43,13,01_13,01_43,high,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,0,0,0.3,0,4.1
01,43,14,01_14,01_43,med,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,1,0,0,1,0.3,-0.1,4
01,43,15,01_15,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,43,16,01_16,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,43,17,01_17,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,1,0.3,-0.1,4
01,43,18,01_18,01_43,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,43,19,01_19,01_43,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,1,0.3,0.3,4.4
01,43,20,01_20,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,0,0.3,0,4.1
01,43,21,01_21,01_43,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,1,0.3,-0.4,3.7
01,43,22,01_22,01_43,low,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,1,0,0,0.3,0,4.1
01,43,23,01_23,01_43,none,panelist,NA,NA,4.1,TRUE,0.6739130434782609,TRUE,1,0,0,1,1,0.3,0.2,4.3
01,44,01,01_01,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,44,02,01_02,01_44,high,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,0,1,0.3,0.2,4.5
01,44,03,01_03,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,44,04,01_04,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,44,05,01_05,01_44,high,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,0,0,0.3,0,4.3
01,44,06,01_06,01_44,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,44,07,01_07,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,44,08,01_08,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,1,0.3,0.5,4.8
01,44,09,01_09,01_44,med,reviewer,4.2,top,4.3,FALSE,0.8478260869565217,TRUE,0,1,0,0,1,0.15,0.1,4.4
01,44,10,01_10,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,44,11,01_11,01_44,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,1,0.3,0.2,4.5
01,44,12,01_12,01_44,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,44,13,01_13,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,1,0.3,0.2,4.5
01,44,14,01_14,01_44,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,1,0.3,-0.3,4
01,44,15,01_15,01_44,low,reviewer,4.4,top,4.3,FALSE,0.8478260869565217,TRUE,0,0,1,0,0,0.15,0,4.3
01,44,16,01_16,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,44,17,01_17,01_44,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,44,18,01_18,01_44,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,44,19,01_19,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
01,44,20,01_20,01_44,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,44,21,01_21,01_44,med,reviewer,4.3,top,4.3,FALSE,0.8478260869565217,TRUE,0,1,0,0,1,0.15,-0.1,4.2
01,44,22,01_22,01_44,low,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,1,0,0,0.3,0,4.3
01,44,23,01_23,01_44,none,panelist,NA,NA,4.3,FALSE,0.8478260869565217,TRUE,1,0,0,1,0,0.3,0,4.3
02,1,01,02_01,02_1,low,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,1,0,0,0.3,0,4.4
02,1,02,02_02,02_1,low,reviewer,3.9,top,4.4,FALSE,0.8979591836734694,TRUE,0,0,1,0,1,0.15,0.1,4.5
02,1,03,02_03,02_1,none,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,0,1,1,0.3,0.2,4.6
02,1,04,02_04,02_1,med,reviewer,4.7,top,4.4,FALSE,0.8979591836734694,TRUE,0,1,0,0,0,0.15,0,4.4
02,1,05,02_05,02_1,low,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,1,0,0,0.3,0,4.4
02,1,06,02_06,02_1,none,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,0,1,0,0.3,0,4.4
02,1,07,02_07,02_1,none,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,0,1,0,0.3,0,4.4
02,1,08,02_08,02_1,none,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,0,1,0,0.3,0,4.4
02,1,09,02_09,02_1,none,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,0,1,0,0.3,0,4.4
02,1,10,02_10,02_1,none,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,0,1,0,0.3,0,4.4
02,1,11,02_11,02_1,low,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,1,0,1,0.3,0.4,4.8
02,1,12,02_12,02_1,none,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,0,1,1,0.3,-0.1,4.3
02,1,13,02_13,02_1,none,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,0,1,1,0.3,-0.1,4.3
02,1,14,02_14,02_1,low,panelist,NA,NA,4.4,FALSE,0.8979591836734694,TRUE,1,0,1,0,0,0.3,0,4.4
02,1,15,02_15,02_1,med,reviewer,4.7,top,4.4,FALSE,0.8979591836734694,TRUE,0,1,0,0,0,0.15,0,4.4
02,3,01,02_01,02_3,low,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,1,0,1,0.3,-0.1,4
02,3,02,02_02,02_3,med,reviewer,4,top,4.1,TRUE,0.7142857142857143,TRUE,0,1,0,0,0,0.15,0,4.1
02,3,03,02_03,02_3,low,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,1,0,0,0.3,0,4.1
02,3,04,02_04,02_3,low,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,1,0,0,0.3,0,4.1
02,3,05,02_05,02_3,none,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,0,1,0,0.3,0,4.1
02,3,06,02_06,02_3,low,reviewer,4,bottom,4.1,TRUE,0.7142857142857143,TRUE,0,0,1,0,0,0.15,0,4.1
02,3,07,02_07,02_3,low,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,1,0,1,0.3,-0.4,3.7
02,3,08,02_08,02_3,none,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,0,1,0,0.3,0,4.1
02,3,09,02_09,02_3,none,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,0,1,0,0.3,0,4.1
02,3,10,02_10,02_3,low,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,1,0,1,0.3,-0.4,3.7
02,3,11,02_11,02_3,none,reviewer,4.3,top,4.1,TRUE,0.7142857142857143,TRUE,0,0,0,1,1,0.15,0.1,4.2
02,3,12,02_12,02_3,none,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,0,1,0,0.3,0,4.1
02,3,13,02_13,02_3,none,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,0,1,0,0.3,0,4.1
02,3,14,02_14,02_3,low,panelist,NA,NA,4.1,TRUE,0.7142857142857143,TRUE,1,0,1,0,0,0.3,0,4.1
