cmte,app,memno,cid,job,exp,init_score,consensus,panelist,exp_high,exp_low,exp_none,deviated,deviation,score
01,30,11,01_11,panelist,none,NA,4.2,1,0,0,1,1,-0.1,4.1
01,30,12,01_12,reviewer,med,4.4,4.2,0,0,0,0,0,0,4.2
01,30,13,01_13,panelist,none,NA,4.2,1,0,0,1,0,0,4.2
01,30,14,01_14,panelist,high,NA,4.2,1,1,0,0,0,0,4.2
01,30,15,01_15,panelist,low,NA,4.2,1,0,1,0,0,0,4.2
01,30,16,01_16,panelist,none,NA,4.2,1,0,0,1,1,0.2,4.4
01,30,17,01_17,reviewer,low,4,4.2,0,0,1,0,0,0,4.2
01,30,18,01_18,reviewer,none,4.2,4.2,0,0,0,1,0,0,4.2
01,30,19,01_19,panelist,med,NA,4.2,1,0,0,0,0,0,4.2
01,30,20,01_20,panelist,low,NA,4.2,1,0,1,0,1,-0.1,4.1
01,30,21,01_21,panelist,low,NA,4.2,1,0,1,0,1,0.1,4.3
01,30,22,01_22,panelist,none,NA,4.2,1,0,0,1,1,0.1,4.3
01,30,23,01_23,panelist,med,NA,4.2,1,0,0,0,1,0.1,4.3
01,30,24,01_24,panelist,med,NA,4.2,1,0,0,0,1,0.3,4.5
02,5,01,02_01,panelist,none,NA,4,1,0,0,1,1,0.2,4.2
02,5,02,02_02,reviewer,low,4,4,0,0,1,0,1,-0.4,3.6
02,5,03,02_03,panelist,none,NA,4,1,0,0,1,1,0.1,4.1
02,5,04,02_04,panelist,low,NA,4,1,0,1,0,1,0.1,4.1
02,5,05,02_05,panelist,none,NA,4,1,0,0,1,0,0,4
02,5,06,02_06,panelist,med,NA,4,1,0,0,0,0,0,4
02,5,07,02_07,panelist,low,NA,4,1,0,1,0,0,0,4
02,5,08,02_08,panelist,high,NA,4,1,1,0,0,0,0,4
02,5,09,02_09,reviewer,none,4.1,4,0,0,0,1,1,0.3,4.3
02,5,10,02_10,panelist,none,NA,4,1,0,0,1,1,-0.4,3.6
02,5,11,02_11,panelist,none,NA,4,1,0,0,1,0,0,4
02,5,12,02_12,panelist,low,NA,4,1,0,1,0,0,0,4
02,5,13,02_13,reviewer,med,4,4,0,0,0,0,0,0,4
02,5,14,02_14,panelist,none,NA,4,1,0,0,1,1,-0.2,3.8
02,5,15,02_15,panelist,med,NA,4,1,0,0,0,0,0,4
02,5,16,02_16,panelist,none,NA,4,1,0,0,1,0,0,4
02,5,17,02_17,panelist,med,NA,4,1,0,0,0,0,0,4
02,5,18,02_18,panelist,none,NA,4,1,0,0,1,1,-0.2,3.8
02,5,19,02_19,panelist,high,NA,4,1,1,0,0,1,0.1,4.1
02,5,20,02_20,panelist,low,NA,4,1,0,1,0,0,0,4
02,5,21,02_21,panelist,none,NA,4,1,0,0,1,1,0.5,4.5
02,5,22,02_22,panelist,low,NA,4,1,0,1,0,0,0,4
02,5,23,02_23,panelist,low,NA,4,1,0,1,0,0,0,4
02,5,24,02_24,panelist,med,NA,4,1,0,0,0,1,-0.1,3.9
02,7,01,02_01,reviewer,low,4.3,4.1,0,0,1,0,0,0,4.1
02,7,02,02_02,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
02,7,03,02_03,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,7,04,02_04,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
02,7,05,02_05,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,7,06,02_06,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,7,07,02_07,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
02,7,08,02_08,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
02,7,09,02_09,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,7,10,02_10,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
02,7,11,02_11,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
02,7,12,02_12,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,7,13,02_13,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,7,14,02_14,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,7,15,02_15,panelist,none,NA,4.1,1,0,0,1,1,0.4,4.5
02,7,16,02_16,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
02,7,17,02_17,reviewer,low,4.1,4.1,0,0,1,0,1,0.2,4.3
02,7,18,02_18,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
02,7,19,02_19,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,7,20,02_20,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
02,7,21,02_21,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,7,22,02_22,reviewer,none,3.8,4.1,0,0,0,1,1,0.4,4.5
02,7,23,02_23,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
02,7,24,02_24,panelist,med,NA,4.1,1,0,0,0,1,-0.1,4
02,8,01,02_01,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
02,8,02,02_02,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
02,8,03,02_03,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
02,8,04,02_04,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
02,8,05,02_05,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
02,8,06,02_06,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
02,8,07,02_07,reviewer,low,3.7,3.6,0,0,1,0,0,0,3.6
02,8,08,02_08,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
02,8,09,02_09,panelist,none,NA,3.6,1,0,0,1,1,0.1,3.7
02,8,10,02_10,reviewer,high,3.9,3.6,0,1,0,0,0,0,3.6
02,8,11,02_11,panelist,none,NA,3.6,1,0,0,1,1,0.1,3.7
02,8,12,02_12,panelist,none,NA,3.6,1,0,0,1,1,-0.1,3.5
02,8,13,02_13,panelist,none,NA,3.6,1,0,0,1,1,-0.2,3.4
02,8,14,02_14,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
02,8,15,02_15,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
02,8,16,02_16,panelist,med,NA,3.6,1,0,0,0,0,0,3.6
02,8,17,02_17,panelist,med,NA,3.6,1,0,0,0,1,-0.1,3.5
02,8,18,02_18,panelist,med,NA,3.6,1,0,0,0,1,0.1,3.7
02,8,19,02_19,panelist,none,NA,3.6,1,0,0,1,0,0,3.6
02,8,20,02_20,reviewer,high,3.2,3.6,0,1,0,0,0,0,3.6
02,8,21,02_21,panelist,med,NA,3.6,1,0,0,0,1,0.1,3.7
02,8,22,02_22,panelist,low,NA,3.6,1,0,1,0,1,0.1,3.7
02,8,23,02_23,panelist,med,NA,3.6,1,0,0,0,1,-0.2,3.4
02,8,24,02_24,panelist,low,NA,3.6,1,0,1,0,0,0,3.6
02,9,01,02_01,reviewer,low,3.9,3.5,0,0,1,0,0,0,3.5
02,9,02,02_02,panelist,high,NA,3.5,1,1,0,0,0,0,3.5
02,9,03,02_03,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
02,9,04,02_04,panelist,med,NA,3.5,1,0,0,0,1,-0.1,3.4
02,9,05,02_05,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
02,9,06,02_06,panelist,none,NA,3.5,1,0,0,1,1,-0.1,3.4
02,9,07,02_07,panelist,none,NA,3.5,1,0,0,1,1,-0.1,3.4
02,9,08,02_08,panelist,none,NA,3.5,1,0,0,1,1,-0.2,3.3
02,9,09,02_09,panelist,high,NA,3.5,1,1,0,0,0,0,3.5
02,9,10,02_10,panelist,none,NA,3.5,1,0,0,1,0,0,3.5
02,9,11,02_11,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
02,9,12,02_12,panelist,none,NA,3.5,1,0,0,1,1,-0.1,3.4
02,9,13,02_13,panelist,none,NA,3.5,1,0,0,1,1,0.2,3.7
02,9,14,02_14,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
02,9,15,02_15,panelist,none,NA,3.5,1,0,0,1,1,0.2,3.7
02,9,16,02_16,reviewer,none,3.4,3.5,0,0,0,1,1,0.5,4
02,9,17,02_17,panelist,low,NA,3.5,1,0,1,0,1,-0.2,3.3
02,9,18,02_18,panelist,none,NA,3.5,1,0,0,1,1,-0.1,3.4
02,9,19,02_19,panelist,med,NA,3.5,1,0,0,0,1,0.1,3.6
02,9,20,02_20,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
02,9,21,02_21,panelist,med,NA,3.5,1,0,0,0,0,0,3.5
02,9,22,02_22,panelist,low,NA,3.5,1,0,1,0,0,0,3.5
02,9,23,02_23,panelist,low,NA,3.5,1,0,1,0,1,0.2,3.7
02,9,24,02_24,reviewer,med,3.3,3.5,0,0,0,0,0,0,3.5
02,10,01,02_01,panelist,none,NA,4.2,1,0,0,1,0,0,4.2
02,10,02,02_02,panelist,high,NA,4.2,1,1,0,0,1,-0.4,3.8
02,10,03,02_03,panelist,none,NA,4.2,1,0,0,1,1,0.1,4.3
02,10,04,02_04,panelist,none,NA,4.2,1,0,0,1,0,0,4.2
02,10,05,02_05,panelist,high,NA,4.2,1,1,0,0,0,0,4.2
02,10,06,02_06,panelist,none,NA,4.2,1,0,0,1,0,0,4.2
02,10,07,02_07,panelist,low,NA,4.2,1,0,1,0,1,-0.3,3.9
02,10,08,02_08,panelist,low,NA,4.2,1,0,1,0,0,0,4.2
02,10,09,02_09,reviewer,none,4,4.2,0,0,0,1,0,0,4.2
02,10,10,02_10,panelist,med,NA,4.2,1,0,0,0,0,0,4.2
02,10,11,02_11,panelist,low,NA,4.2,1,0,1,0,0,0,4.2
02,10,12,02_12,panelist,low,NA,4.2,1,0,1,0,0,0,4.2
02,10,13,02_13,panelist,low,NA,4.2,1,0,1,0,1,0.1,4.3
02,10,14,02_14,panelist,none,NA,4.2,1,0,0,1,0,0,4.2
02,10,15,02_15,reviewer,med,4.2,4.2,0,0,0,0,1,0.4,4.6
02,10,16,02_16,panelist,med,NA,4.2,1,0,0,0,0,0,4.2
02,10,17,02_17,reviewer,low,4.3,4.2,0,0,1,0,0,0,4.2
02,10,18,02_18,panelist,med,NA,4.2,1,0,0,0,0,0,4.2
02,10,19,02_19,panelist,none,NA,4.2,1,0,0,1,1,0.2,4.4
02,10,20,02_20,panelist,med,NA,4.2,1,0,0,0,0,0,4.2
02,10,21,02_21,panelist,low,NA,4.2,1,0,1,0,0,0,4.2
02,10,22,02_22,panelist,none,NA,4.2,1,0,0,1,1,0.1,4.3
02,10,23,02_23,panelist,none,NA,4.2,1,0,0,1,1,-0.3,3.9
02,10,24,02_24,panelist,none,NA,4.2,1,0,0,1,1,-0.1,4.1
02,14,01,02_01,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
02,14,02,02_02,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
02,14,03,02_03,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
02,14,04,02_04,reviewer,none,4.2,4.4,0,0,0,1,1,0.3,4.7
02,14,05,02_05,panelist,none,NA,4.4,1,0,0,1,1,0.1,4.5
02,14,06,02_06,panelist,low,NA,4.4,1,0,1,0,1,-0.2,4.2
02,14,07,02_07,panelist,low,NA,4.4,1,0,1,0,1,-0.1,4.3
02,14,08,02_08,panelist,low,NA,4.4,1,0,1,0,0,0,4.4
02,14,09,02_09,panelist,low,NA,4.4,1,0,1,0,1,0.4,4.8
02,14,10,02_10,panelist,none,NA,4.4,1,0,0,1,1,0.1,4.5
02,14,11,02_11,reviewer,none,4.4,4.4,0,0,0,1,0,0,4.4
02,14,12,02_12,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
02,14,13,02_13,panelist,med,NA,4.4,1,0,0,0,1,0.2,4.6
02,14,14,02_14,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
02,14,15,02_15,panelist,none,NA,4.4,1,0,0,1,1,-0.2,4.2
02,14,16,02_16,panelist,high,NA,4.4,1,1,0,0,0,0,4.4
02,14,17,02_17,reviewer,none,4.5,4.4,0,0,0,1,0,0,4.4
02,14,18,02_18,panelist,none,NA,4.4,1,0,0,1,1,-0.1,4.3
02,14,19,02_19,panelist,med,NA,4.4,1,0,0,0,1,0.1,4.5
02,14,20,02_20,panelist,high,NA,4.4,1,1,0,0,1,-0.1,4.3
02,14,21,02_21,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
02,14,22,02_22,panelist,med,NA,4.4,1,0,0,0,1,-0.2,4.2
02,14,23,02_23,panelist,med,NA,4.4,1,0,0,0,0,0,4.4
02,14,24,02_24,panelist,none,NA,4.4,1,0,0,1,0,0,4.4
02,15,01,02_01,panelist,low,NA,3.9,1,0,1,0,1,0.2,4.1
02,15,02,02_02,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
02,15,03,02_03,panelist,none,NA,3.9,1,0,0,1,1,0.1,4
02,15,04,02_04,reviewer,none,3.7,3.9,0,0,0,1,1,-0.1,3.8
02,15,05,02_05,reviewer,med,4.1,3.9,0,0,0,0,0,0,3.9
02,15,06,02_06,reviewer,med,3.8,3.9,0,0,0,0,1,0.1,4
02,15,07,02_07,panelist,low,NA,3.9,1,0,1,0,1,0.1,4
02,15,08,02_08,panelist,med,NA,3.9,1,0,0,0,1,0.4,4.3
02,15,09,02_09,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
02,15,10,02_10,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
02,15,11,02_11,panelist,low,NA,3.9,1,0,1,0,1,0.1,4
02,15,12,02_12,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
02,15,13,02_13,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
02,15,14,02_14,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
02,15,15,02_15,panelist,none,NA,3.9,1,0,0,1,1,0.1,4
02,15,16,02_16,panelist,low,NA,3.9,1,0,1,0,1,0.3,4.2
02,15,17,02_17,panelist,none,NA,3.9,1,0,0,1,0,0,3.9
02,15,18,02_18,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
02,15,19,02_19,panelist,med,NA,3.9,1,0,0,0,1,0.1,4
02,15,20,02_20,panelist,none,NA,3.9,1,0,0,1,1,0.2,4.1
02,15,21,02_21,panelist,med,NA,3.9,1,0,0,0,0,0,3.9
02,15,22,02_22,panelist,low,NA,3.9,1,0,1,0,0,0,3.9
02,15,23,02_23,panelist,none,NA,3.9,1,0,0,1,1,0.3,4.2
02,15,24,02_24,panelist,high,NA,3.9,1,1,0,0,0,0,3.9
02,17,01,02_01,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
02,17,02,02_02,panelist,med,NA,4.3,1,0,0,0,1,-0.2,4.1
02,17,03,02_03,panelist,med,NA,4.3,1,0,0,0,0,0,4.3
02,17,04,02_04,panelist,med,NA,4.3,1,0,0,0,0,0,4.3
02,17,05,02_05,reviewer,none,4.4,4.3,0,0,0,1,0,0,4.3
02,17,06,02_06,panelist,low,NA,4.3,1,0,1,0,1,-0.1,4.2
02,17,07,02_07,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
02,17,08,02_08,panelist,med,NA,4.3,1,0,0,0,0,0,4.3
02,17,09,02_09,panelist,high,NA,4.3,1,1,0,0,0,0,4.3
02,17,10,02_10,reviewer,none,4.1,4.3,0,0,0,1,1,0.1,4.4
02,17,11,02_11,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
02,17,12,02_12,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
02,17,13,02_13,panelist,none,NA,4.3,1,0,0,1,1,0.1,4.4
02,17,14,02_14,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
02,17,15,02_15,panelist,none,NA,4.3,1,0,0,1,1,0.1,4.4
02,17,16,02_16,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
02,17,17,02_17,panelist,high,NA,4.3,1,1,0,0,0,0,4.3
02,17,18,02_18,panelist,none,NA,4.3,1,0,0,1,1,-0.2,4.1
02,17,19,02_19,panelist,none,NA,4.3,1,0,0,1,1,0.2,4.5
02,17,20,02_20,panelist,low,NA,4.3,1,0,1,0,1,-0.1,4.2
02,17,21,02_21,panelist,none,NA,4.3,1,0,0,1,0,0,4.3
02,17,22,02_22,reviewer,med,4.3,4.3,0,0,0,0,1,-0.2,4.1
02,17,23,02_23,panelist,low,NA,4.3,1,0,1,0,0,0,4.3
02,17,24,02_24,panelist,none,NA,4.3,1,0,0,1,1,-0.2,4.1
02,21,01,02_01,reviewer,none,4,4,0,0,0,1,1,0.4,4.4
02,21,02,02_02,panelist,none,NA,4,1,0,0,1,1,-0.1,3.9
02,21,03,02_03,panelist,low,NA,4,1,0,1,0,0,0,4
02,21,04,02_04,panelist,med,NA,4,1,0,0,0,0,0,4
02,21,05,02_05,panelist,none,NA,4,1,0,0,1,0,0,4
02,21,06,02_06,panelist,low,NA,4,1,0,1,0,0,0,4
02,21,07,02_07,panelist,none,NA,4,1,0,0,1,0,0,4
02,21,08,02_08,reviewer,none,4.2,4,0,0,0,1,0,0,4
02,21,09,02_09,panelist,med,NA,4,1,0,0,0,1,0.3,4.3
02,21,10,02_10,panelist,high,NA,4,1,1,0,0,0,0,4
02,21,11,02_11,panelist,none,NA,4,1,0,0,1,0,0,4
02,21,12,02_12,panelist,med,NA,4,1,0,0,0,0,0,4
02,21,13,02_13,reviewer,low,3.7,4,0,0,1,0,0,0,4
02,21,14,02_14,panelist,low,NA,4,1,0,1,0,1,-0.2,3.8
02,21,15,02_15,panelist,none,NA,4,1,0,0,1,1,0.1,4.1
02,21,16,02_16,panelist,high,NA,4,1,1,0,0,0,0,4
02,21,17,02_17,panelist,none,NA,4,1,0,0,1,1,0.1,4.1
02,21,18,02_18,panelist,low,NA,4,1,0,1,0,1,-0.3,3.7
02,21,19,02_19,panelist,med,NA,4,1,0,0,0,0,0,4
02,21,20,02_20,panelist,low,NA,4,1,0,1,0,0,0,4
02,21,21,02_21,panelist,none,NA,4,1,0,0,1,1,-0.1,3.9
02,21,22,02_22,panelist,med,NA,4,1,0,0,0,1,0.1,4.1
02,21,23,02_23,panelist,none,NA,4,1,0,0,1,0,0,4
02,21,24,02_24,panelist,low,NA,4,1,0,1,0,1,-0.3,3.7
02,22,01,02_01,panelist,none,NA,4.7,1,0,0,1,1,0.4,4.9
02,22,02,02_02,panelist,none,NA,4.7,1,0,0,1,1,-0.2,4.5
02,22,03,02_03,panelist,none,NA,4.7,1,0,0,1,0,0,4.7
02,22,04,02_04,panelist,none,NA,4.7,1,0,0,1,1,-0.1,4.6
02,22,05,02_05,panelist,none,NA,4.7,1,0,0,1,1,0.3,4.9
02,22,06,02_06,panelist,low,NA,4.7,1,0,1,0,1,0.3,4.9
02,22,07,02_07,panelist,high,NA,4.7,1,1,0,0,0,0,4.7
02,22,08,02_08,panelist,none,NA,4.7,1,0,0,1,0,0,4.7
02,22,09,02_09,panelist,low,NA,4.7,1,0,1,0,1,0.4,4.9
02,22,10,02_10,panelist,med,NA,4.7,1,0,0,0,1,-0.1,4.6
02,22,11,02_11,panelist,low,NA,4.7,1,0,1,0,1,0.1,4.8
02,22,12,02_12,panelist,low,NA,4.7,1,0,1,0,0,0,4.7
02,22,13,02_13,panelist,none,NA,4.7,1,0,0,1,0,0,4.7
02,22,14,02_14,panelist,none,NA,4.7,1,0,0,1,1,-0.2,4.5
02,22,15,02_15,panelist,none,NA,4.7,1,0,0,1,1,0.1,4.8
02,22,16,02_16,panelist,med,NA,4.7,1,0,0,0,0,0,4.7
02,22,17,02_17,panelist,high,NA,4.7,1,1,0,0,0,0,4.7
02,22,18,02_18,panelist,low,NA,4.7,1,0,1,0,1,-0.3,4.4
02,22,19,02_19,panelist,med,NA,4.7,1,0,0,0,0,0,4.7
02,22,20,02_20,panelist,med,NA,4.7,1,0,0,0,0,0,4.7
02,22,21,02_21,reviewer,none,4.8,4.7,0,0,0,1,1,0.1,4.8
02,22,22,02_22,reviewer,low,4.6,4.7,0,0,1,0,0,0,4.7
02,22,23,02_23,panelist,low,NA,4.7,1,0,1,0,0,0,4.7
02,22,24,02_24,reviewer,med,4.7,4.7,0,0,0,0,1,-0.2,4.5
02,23,01,02_01,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
02,23,02,02_02,panelist,low,NA,3.7,1,0,1,0,1,0.1,3.8
02,23,03,02_03,panelist,low,NA,3.7,1,0,1,0,0,0,3.7
02,23,04,02_04,panelist,low,NA,3.7,1,0,1,0,1,-0.2,3.5
02,23,05,02_05,panelist,low,NA,3.7,1,0,1,0,0,0,3.7
02,23,06,02_06,panelist,low,NA,3.7,1,0,1,0,1,-0.1,3.6
02,23,07,02_07,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
02,23,08,02_08,panelist,med,NA,3.7,1,0,0,0,1,0.1,3.8
02,23,09,02_09,panelist,none,NA,3.7,1,0,0,1,1,0.2,3.9
02,23,10,02_10,reviewer,none,3.5,3.7,0,0,0,1,0,0,3.7
02,23,11,02_11,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
02,23,12,02_12,reviewer,none,3.7,3.7,0,0,0,1,0,0,3.7
02,23,13,02_13,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
02,23,14,02_14,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
02,23,15,02_15,panelist,low,NA,3.7,1,0,1,0,1,-0.1,3.6
02,23,16,02_16,panelist,none,NA,3.7,1,0,0,1,1,0.3,4
02,23,17,02_17,panelist,none,NA,3.7,1,0,0,1,0,0,3.7
02,23,18,02_18,panelist,low,NA,3.7,1,0,1,0,0,0,3.7
02,23,19,02_19,panelist,med,NA,3.7,1,0,0,0,0,0,3.7
02,23,20,02_20,reviewer,none,4,3.7,0,0,0,1,0,0,3.7
02,23,21,02_21,panelist,med,NA,3.7,1,0,0,0,1,0.1,3.8
02,23,22,02_22,panelist,high,NA,3.7,1,1,0,0,1,-0.1,3.6
02,23,23,02_23,panelist,high,NA,3.7,1,1,0,0,0,0,3.7
02,23,24,02_24,panelist,none,NA,3.7,1,0,0,1,1,-0.2,3.5
02,25,01,02_01,panelist,none,NA,4.1,1,0,0,1,1,0.3,4.4
02,25,02,02_02,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,25,03,02_03,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
02,25,04,02_04,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
02,25,05,02_05,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
02,25,06,02_06,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
02,25,07,02_07,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,25,08,02_08,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,25,09,02_09,panelist,none,NA,4.1,1,0,0,1,1,-0.1,4
02,25,10,02_10,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,25,11,02_11,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
02,25,12,02_12,reviewer,high,3.8,4.1,0,1,0,0,0,0,4.1
02,25,13,02_13,reviewer,low,4.3,4.1,0,0,1,0,0,0,4.1
02,25,14,02_14,reviewer,low,4.3,4.1,0,0,1,0,1,0.2,4.3
02,25,15,02_15,panelist,high,NA,4.1,1,1,0,0,1,-0.1,4
02,25,16,02_16,panelist,none,NA,4.1,1,0,0,1,1,0.2,4.3
02,25,17,02_17,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,25,18,02_18,panelist,none,NA,4.1,1,0,0,1,1,-0.3,3.8
02,25,19,02_19,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,25,20,02_20,panelist,med,NA,4.1,1,0,0,0,1,-0.1,4
02,25,21,02_21,panelist,low,NA,4.1,1,0,1,0,1,0.2,4.3
02,25,22,02_22,panelist,none,NA,4.1,1,0,0,1,1,-0.4,3.7
02,25,23,02_23,panelist,low,NA,4.1,1,0,1,0,1,-0.2,3.9
02,25,24,02_24,panelist,med,NA,4.1,1,0,0,0,1,0.1,4.2
02,26,01,02_01,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,26,02,02_02,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,26,03,02_03,reviewer,none,4.1,4.1,0,0,0,1,1,0.1,4.2
02,26,04,02_04,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,26,05,02_05,panelist,low,NA,4.1,1,0,1,0,1,0.1,4.2
02,26,06,02_06,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,26,07,02_07,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,26,08,02_08,panelist,high,NA,4.1,1,1,0,0,1,0.2,4.3
02,26,09,02_09,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,26,10,02_10,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,26,11,02_11,panelist,high,NA,4.1,1,1,0,0,0,0,4.1
02,26,12,02_12,panelist,low,NA,4.1,1,0,1,0,0,0,4.1
02,26,13,02_13,reviewer,none,4,4.1,0,0,0,1,0,0,4.1
02,26,14,02_14,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
02,26,15,02_15,panelist,med,NA,4.1,1,0,0,0,1,0.4,4.5
02,26,16,02_16,panelist,none,NA,4.1,1,0,0,1,1,0.2,4.3
02,26,17,02_17,panelist,none,NA,4.1,1,0,0,1,1,0.1,4.2
02,26,18,02_18,panelist,low,NA,4.1,1,0,1,0,1,0.2,4.3
02,26,19,02_19,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,26,20,02_20,panelist,none,NA,4.1,1,0,0,1,0,0,4.1
02,26,21,02_21,panelist,med,NA,4.1,1,0,0,0,0,0,4.1
02,26,22,02_22,reviewer,med,4.3,4.1,0,0,0,0,0,0,4.1
02,26,23,02_23,panelist,med,NA,4.1,1,0,0,0,1,-0.3,3.8
02,26,24,02_24,panelist,med,NA,4.1,1,0,0,0,1,-0.2,3.9
02,28,01,02_01,panelist,med,NA,4.5,1,0,0,0,1,0.4,4.9
02,28,02,02_02,panelist,none,NA,4.5,1,0,0,1,1,-0.3,4.2
02,28,03,02_03,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
02,28,04,02_04,panelist,med,NA,4.5,1,0,0,0,0,0,4.5
02,28,05,02_05,panelist,high,NA,4.5,1,1,0,0,0,0,4.5
02,28,06,02_06,panelist,low,NA,4.5,1,0,1,0,1,0.2,4.7
02,28,07,02_07,panelist,none,NA,4.5,1,0,0,1,1,-0.4,4.1
02,28,08,02_08,panelist,none,NA,4.5,1,0,0,1,0,0,4.5
02,28,09,02_09,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
02,28,10,02_10,panelist,none,NA,4.5,1,0,0,1,1,-0.1,4.4
02,28,11,02_11,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
02,28,12,02_12,panelist,none,NA,4.5,1,0,0,1,1,-0.1,4.4
02,28,13,02_13,panelist,none,NA,4.5,1,0,0,1,1,0.3,4.8
02,28,14,02_14,reviewer,med,4.4,4.5,0,0,0,0,1,0.1,4.6
02,28,15,02_15,panelist,low,NA,4.5,1,0,1,0,0,0,4.5
02,28,16,02_16,panelist,low,NA,4.5,1,0,1,0,1,-0.1,4.4
02,28,17,02_17,panelist,low,NA,4.5,1,0,1,0,1,0.3,4.8
02,28,18,02_18,reviewer,none,4.3,4.5,0,0,0,1,0,0,4.5
02,28,19,02_19,panelist,med,NA,4.5,1,0,0,0,0,0,4.5
02,28,20,02_20,panelist,none,NA,4.5,1,0,0,1,0,0,4.5
02,28,21,02_21,panelist,none,NA,4.5,1,0,0,1,0,0,4.5
02,28,22,02_22,panelist,high,NA,4.5,1,1,0,0,0,0,4.5
02,28,23,02_23,reviewer,med,4.9,4.5,0,0,0,0,0,0,4.5
02,28,24,02_24,panelist,none,NA,4.5,1,0,0,1,1,-0.1,4.4
