cmte,app,memno,cid,job,exp,panelist,exp_high,exp_low,exp_none,score
02,3,23,02_23,panelist,med,1,0,0,0,4.302770490479437
02,3,24,02_24,reviewer,med,0,0,0,0,3.5975655610435577
02,4,01,02_01,reviewer,high,0,1,0,0,4.070599363025102
02,4,02,02_02,panelist,low,1,0,1,0,4.8261894497850495
02,4,03,02_03,panelist,none,1,0,0,1,3.8557741520294737
02,4,04,02_04,panelist,none,1,0,0,1,4.394962757665586
02,4,05,02_05,panelist,high,1,1,0,0,4.311087318363582
02,4,06,02_06,panelist,med,1,0,0,0,4.568530816396274
02,4,07,02_07,panelist,low,1,0,1,0,4.323829098935121
02,4,08,02_08,panelist,med,1,0,0,0,4.3472217003393085
02,4,09,02_09,reviewer,high,0,1,0,0,4.557238437619106
02,4,10,02_10,panelist,none,1,0,0,1,4.362414364414636
02,4,11,02_11,panelist,low,1,0,1,0,4.108414287685906
02,4,12,02_12,panelist,med,1,0,0,0,4.813508309847336
02,4,13,02_13,panelist,med,1,0,0,0,4.708318068592448
02,4,14,02_14,panelist,high,1,1,0,0,4.213285195865744
02,4,15,02_15,panelist,med,1,0,0,0,4.151271038386163
02,4,16,02_16,panelist,high,1,1,0,0,4.055483452689808
02,4,17,02_17,panelist,med,1,0,0,0,4.554695843373597
02,4,18,02_18,panelist,low,1,0,1,0,4.364033411766978
02,4,19,02_19,panelist,med,1,0,0,0,4.051581443339506
02,4,20,02_20,panelist,none,1,0,0,1,4.556649493641799
02,4,21,02_21,panelist,med,1,0,0,0,4.427289836235777
02,4,22,02_22,panelist,high,1,1,0,0,3.9671822949378255
02,4,23,02_23,reviewer,med,0,0,0,0,4.133647968433208
02,4,24,02_24,panelist,med,1,0,0,0,3.7765737913420008
02,5,01,02_01,panelist,med,1,0,0,0,3.5493458864789487
02,5,02,02_02,panelist,high,1,1,0,0,4.223389842697277
02,5,03,02_03,reviewer,high,0,1,0,0,3.643899741409552
02,5,04,02_04,panelist,med,1,0,0,0,3.655786288942444
02,5,05,02_05,panelist,high,1,1,0,0,3.7371218179171266
02,5,06,02_06,panelist,high,1,1,0,0,4.118723462070665
02,5,07,02_07,panelist,high,1,1,0,0,3.547578147428136
02,5,08,02_08,panelist,med,1,0,0,0,4.4442285494806
02,5,09,02_09,panelist,med,1,0,0,0,4.522826136496642
02,5,10,02_10,panelist,med,1,0,0,0,4.392798289094522
02,5,11,02_11,panelist,none,1,0,0,1,3.833851276699627
02,5,12,02_12,reviewer,low,0,0,1,0,4.148780111506554
02,5,13,02_13,panelist,none,1,0,0,1,4.415641314853746
02,5,14,02_14,panelist,med,1,0,0,0,3.9308593066221027
02,5,15,02_15,panelist,none,1,0,0,1,4.005180639645123
02,5,16,02_16,panelist,none,1,0,0,1,4.463834954242936
02,5,17,02_17,panelist,med,1,0,0,0,3.853653755065991
02,5,18,02_18,panelist,med,1,0,0,0,3.9001343211293262
02,5,19,02_19,panelist,med,1,0,0,0,3.721641683289294
02,5,20,02_20,panelist,low,1,0,1,0,4.276917130800947
02,5,21,02_21,panelist,med,1,0,0,0,4.352782974399268
02,5,22,02_22,panelist,high,1,1,0,0,3.916156764262885
02,5,23,02_23,panelist,low,1,0,1,0,3.9296992692219357
02,5,24,02_24,reviewer,low,0,0,1,0,3.780617987793948
02,6,01,02_01,panelist,none,1,0,0,1,4.258347604116777
02,6,02,02_02,panelist,none,1,0,0,1,4.891624454258714
02,6,03,02_03,panelist,med,1,0,0,0,4.228822368364309
02,6,04,02_04,panelist,low,1,0,1,0,4.169496092081782
02,6,05,02_05,panelist,med,1,0,0,0,4.230487988227397
02,6,06,02_06,reviewer,med,0,0,0,0,4.278670476222652
02,6,07,02_07,panelist,med,1,0,0,0,4.401895249398032
02,6,08,02_08,panelist,high,1,1,0,0,4.387260799026026
02,6,09,02_09,panelist,none,1,0,0,1,4.767046236973807
02,6,10,02_10,panelist,high,1,1,0,0,4.063179099616662
02,6,11,02_11,panelist,med,1,0,0,0,3.9066939873253244
02,6,12,02_12,panelist,med,1,0,0,0,4.574606231428188
02,6,13,02_13,reviewer,high,0,1,0,0,4.561555173905975
02,6,14,02_14,reviewer,none,0,0,0,1,3.89413552486476
02,6,15,02_15,panelist,high,1,1,0,0,4.339449465941887
02,6,16,02_16,panelist,low,1,0,1,0,4.882823930376328
02,6,17,02_17,panelist,med,1,0,0,0,4.202677955069452
02,6,18,02_18,panelist,med,1,0,0,0,4.367883597925029
02,6,19,02_19,panelist,high,1,1,0,0,4.350670890335178
02,6,20,02_20,panelist,low,1,0,1,0,4.361740666933479
02,6,21,02_21,panelist,high,1,1,0,0,4.659270460179693
02,6,22,02_22,panelist,med,1,0,0,0,4.3232365266618125
02,6,23,02_23,panelist,med,1,0,0,0,4.486021212086248
02,6,24,02_24,panelist,low,1,0,1,0,4.301779031048156
02,7,01,02_01,panelist,high,1,1,0,0,4.409512894992337
02,7,02,02_02,panelist,none,1,0,0,1,4.758409119354763
02,7,03,02_03,panelist,med,1,0,0,0,4.168563916190245
02,7,04,02_04,panelist,med,1,0,0,0,4.08379228061223
02,7,05,02_05,panelist,high,1,1,0,0,4.180906519960775
02,7,06,02_06,panelist,low,1,0,1,0,4.894923677861466
02,7,07,02_07,panelist,med,1,0,0,0,4.280872191535802
02,7,08,02_08,panelist,med,1,0,0,0,4.626555362342693
02,7,09,02_09,panelist,none,1,0,0,1,4.893479014684581
02,7,10,02_10,panelist,med,1,0,0,0,4.396534250529101
02,7,11,02_11,reviewer,low,0,0,1,0,4.227373822367039
02,7,12,02_12,panelist,med,1,0,0,0,4.454940057361306
02,7,13,02_13,reviewer,med,0,0,0,0,4.663688074994054
02,7,14,02_14,panelist,low,1,0,1,0,4.833333588426539
02,7,15,02_15,reviewer,high,0,1,0,0,3.839068312296541
02,7,16,02_16,panelist,high,1,1,0,0,4.509377288731306
02,7,17,02_17,panelist,high,1,1,0,0,4.749714230033802
02,7,18,02_18,panelist,none,1,0,0,1,4.552169412991171
02,7,19,02_19,panelist,med,1,0,0,0,4.1554439599999915
02,7,20,02_20,panelist,low,1,0,1,0,4.839253019959059
02,7,21,02_21,panelist,med,1,0,0,0,4.720792520157673
02,7,22,02_22,panelist,none,1,0,0,1,4.6388288273167655
02,7,23,02_23,panelist,med,1,0,0,0,4.5789846179945295
02,7,24,02_24,panelist,high,1,1,0,0,4.174181868621605
02,8,01,02_01,panelist,high,1,1,0,0,3.7801657361250967
02,8,02,02_02,panelist,med,1,0,0,0,4.417029413734338
02,8,03,02_03,panelist,med,1,0,0,0,4.132009722667484
02,8,04,02_04,panelist,med,1,0,0,0,3.714469432174972
02,8,05,02_05,reviewer,low,0,0,1,0,3.679466492219201
02,8,06,02_06,panelist,low,1,0,1,0,4.1764162219343355
02,8,07,02_07,panelist,low,1,0,1,0,3.9969870763853974
02,8,08,02_08,panelist,high,1,1,0,0,3.8604400999277884
02,8,09,02_09,panelist,med,1,0,0,0,4.267243271975994
02,8,10,02_10,panelist,none,1,0,0,1,3.974584663451505
02,8,11,02_11,panelist,med,1,0,0,0,3.5238618428859088
02,8,12,02_12,panelist,high,1,1,0,0,4.0064864785474485
02,8,13,02_13,panelist,none,1,0,0,1,4.784283648714129
02,8,14,02_14,panelist,high,1,1,0,0,3.9290794126028636
02,8,15,02_15,panelist,high,1,1,0,0,3.8048121936248585
02,8,16,02_16,reviewer,none,0,0,0,1,4.188475414312075
02,8,17,02_17,panelist,med,1,0,0,0,3.9084085021279744
02,8,18,02_18,panelist,med,1,0,0,0,3.9431407597439163
02,8,19,02_19,panelist,low,1,0,1,0,3.9889619184062055
02,8,20,02_20,panelist,med,1,0,0,0,4.049843200269528
02,8,21,02_21,panelist,med,1,0,0,0,4.053473979080517
02,8,22,02_22,reviewer,none,0,0,0,1,4.002734654414941
02,8,23,02_23,panelist,med,1,0,0,0,3.9943823322096446
02,8,24,02_24,panelist,high,1,1,0,0,3.676025943140717
02,9,01,02_01,panelist,med,1,0,0,0,4.134415141102239
02,9,02,02_02,panelist,med,1,0,0,0,4.631566176577816
02,9,03,02_03,panelist,high,1,1,0,0,3.9384012188483486
02,9,04,02_04,panelist,med,1,0,0,0,4.227880407591651
02,9,05,02_05,panelist,med,1,0,0,0,4.670968441510507
02,9,06,02_06,panelist,med,1,0,0,0,4.7895355658341705
02,9,07,02_07,panelist,none,1,0,0,1,4.702269187921774
02,9,08,02_08,panelist,low,1,0,1,0,4.838490632875214
02,9,09,02_09,panelist,low,1,0,1,0,4.752427488941899
02,9,10,02_10,panelist,med,1,0,0,0,4.575815056334737
02,9,11,02_11,panelist,med,1,0,0,0,4.163955008619234
02,9,12,02_12,panelist,high,1,1,0,0,4.481792197569811
02,9,13,02_13,reviewer,none,0,0,0,1,4.503938883465437
02,9,14,02_14,panelist,high,1,1,0,0,4.602015549373213
02,9,15,02_15,panelist,none,1,0,0,1,4.5849219961666074
02,9,16,02_16,panelist,none,1,0,0,1,4.601678691293016
02,9,17,02_17,panelist,high,1,1,0,0,4.014332453631393
02,9,18,02_18,reviewer,med,0,0,0,0,4.6005210162775105
02,9,19,02_19,panelist,low,1,0,1,0,4.286950745594541
02,9,20,02_20,panelist,med,1,0,0,0,4.708334657086966
02,9,21,02_21,panelist,low,1,0,1,0,4.598361612919693
02,9,22,02_22,panelist,high,1,1,0,0,4.595087737072718
02,9,23,02_23,reviewer,high,0,1,0,0,4.16620752083402
02,9,24,02_24,panelist,med,1,0,0,0,4.2977637592307385
02,10,01,02_01,panelist,high,1,1,0,0,3.8783407896516677
02,10,02,02_02,panelist,high,1,1,0,0,4.233810224363959
02,10,03,02_03,reviewer,none,0,0,0,1,3.66588995573388
02,10,04,02_04,panelist,none,1,0,0,1,4.301424220098977
02,10,05,02_05,panelist,med,1,0,0,0,3.797486907598592
02,10,06,02_06,panelist,low,1,0,1,0,4.6957237646832555
02,10,07,02_07,panelist,med,1,0,0,0,3.9124100666883264
02,10,08,02_08,panelist,med,1,0,0,0,4.333198907091037
02,10,09,02_09,reviewer,low,0,0,1,0,4.365961747788773
02,10,10,02_10,panelist,high,1,1,0,0,4.203019948853822
02,10,11,02_11,panelist,high,1,1,0,0,3.7249714652622328
02,10,12,02_12,panelist,med,1,0,0,0,3.898230840797152
02,10,13,02_13,panelist,low,1,0,1,0,4.6547507189068
02,10,14,02_14,panelist,med,1,0,0,0,4.290093126823614
02,10,15,02_15,panelist,med,1,0,0,0,4.433283835481568
02,10,16,02_16,panelist,none,1,0,0,1,4.279015266189696
02,10,17,02_17,panelist,high,1,1,0,0,4.2257519221312
02,10,18,02_18,panelist,high,1,1,0,0,4.243070385662232
02,10,19,02_19,panelist,med,1,0,0,0,4.156950022651225
02,10,20,02_20,panelist,med,1,0,0,0,4.316568758259635
02,10,21,02_21,panelist,low,1,0,1,0,4.323299456394117
02,10,22,02_22,reviewer,none,0,0,0,1,4.6609707958164766
02,10,23,02_23,panelist,med,1,0,0,0,4.240429578016952
02,10,24,02_24,panelist,med,1,0,0,0,4.043241515439475
02,11,01,02_01,panelist,low,1,0,1,0,3.7924733638321912
02,11,02,02_02,panelist,high,1,1,0,0,4.5932747015117545
02,11,03,02_03,panelist,med,1,0,0,0,3.757740074117229
02,11,04,02_04,panelist,high,1,1,0,0,3.9451330238882667
02,11,05,02_05,panelist,high,1,1,0,0,3.665310780017945
02,11,06,02_06,panelist,med,1,0,0,0,4.260121063305622
02,11,07,02_07,reviewer,med,0,0,0,0,3.80616012841458
02,11,08,02_08,panelist,high,1,1,0,0,4.166550757709934
02,11,09,02_09,reviewer,med,0,0,0,0,4.174724519683016
02,11,10,02_10,panelist,none,1,0,0,1,4.148139517945867
02,11,11,02_11,panelist,none,1,0,0,1,3.946225476961933
02,11,12,02_12,panelist,med,1,0,0,0,4.064030971857433
02,11,13,02_13,panelist,med,1,0,0,0,4.091911278877289
02,11,14,02_14,panelist,none,1,0,0,1,4.339305392325781
02,11,15,02_15,panelist,med,1,0,0,0,4.549902664254175
02,11,16,02_16,panelist,high,1,1,0,0,3.6018371583867044
02,11,17,02_17,panelist,high,1,1,0,0,4.172828056585957
02,11,18,02_18,panelist,none,1,0,0,1,4.219672658187504
02,11,19,02_19,panelist,low,1,0,1,0,3.8464018674095923
02,11,20,02_20,panelist,med,1,0,0,0,4.023562988459146
02,11,21,02_21,panelist,med,1,0,0,0,4.23877316429684
02,11,22,02_22,panelist,low,1,0,1,0,4.16798909467322
02,11,23,02_23,panelist,med,1,0,0,0,3.7770857301219567
02,11,24,02_24,reviewer,low,0,0,1,0,3.5825095763170074
02,12,01,02_01,reviewer,low,0,0,1,0,3.6282442126078602
02,12,02,02_02,panelist,med,1,0,0,0,4.551029634093754
02,12,03,02_03,panelist,med,1,0,0,0,4.044911731927836
02,12,04,02_04,reviewer,med,0,0,0,0,3.627931506083283
02,12,05,02_05,panelist,high,1,1,0,0,3.8861026668141947
02,12,06,02_06,panelist,none,1,0,0,1,4.693886272818884
02,12,07,02_07,reviewer,med,0,0,0,0,3.844809104117145
02,12,08,02_08,panelist,med,1,0,0,0,4.489021198618741
02,12,09,02_09,panelist,high,1,1,0,0,4.474590898198918
02,12,10,02_10,panelist,high,1,1,0,0,3.8473103206486705
02,12,11,02_11,panelist,low,1,0,1,0,3.9633292778436777
02,12,12,02_12,panelist,low,1,0,1,0,4.399880783643461
02,12,13,02_13,panelist,none,1,0,0,1,4.66390471437609
02,12,14,02_14,panelist,high,1,1,0,0,4.036745091742116
02,12,15,02_15,panelist,med,1,0,0,0,3.6823451989461806
02,12,16,02_16,panelist,med,1,0,0,0,4.3530514255608
02,12,17,02_17,panelist,med,1,0,0,0,4.190384541327468
02,12,18,02_18,panelist,none,1,0,0,1,4.632021130467773
02,12,19,02_19,panelist,med,1,0,0,0,3.886004858651084
02,12,20,02_20,panelist,none,1,0,0,1,4.735060946231888
02,12,21,02_21,panelist,high,1,1,0,0,4.113742970912594
02,12,22,02_22,panelist,high,1,1,0,0,4.785316589975384
02,12,23,02_23,panelist,low,1,0,1,0,4.219060189046157
02,12,24,02_24,panelist,med,1,0,0,0,3.86067681062065
02,13,01,02_01,panelist,none,1,0,0,1,4.595073283320249
02,13,02,02_02,panelist,high,1,1,0,0,4.854883969345512
02,13,03,02_03,panelist,low,1,0,1,0,4.189238734369081
02,13,04,02_04,panelist,med,1,0,0,0,4.608447698770316
02,13,05,02_05,panelist,none,1,0,0,1,4.27899977924709
02,13,06,02_06,panelist,med,1,0,0,0,4.748075497280089
02,13,07,02_07,panelist,med,1,0,0,0,4.0896042986049475
02,13,08,02_08,panelist,high,1,1,0,0,4.522187828881195
02,13,09,02_09,panelist,med,1,0,0,0,4.774506102096368
02,13,10,02_10,reviewer,med,0,0,0,0,4.227213898224405
02,13,11,02_11,panelist,low,1,0,1,0,4.117000068826408
02,13,12,02_12,panelist,med,1,0,0,0,4.286496418688287
02,13,13,02_13,panelist,low,1,0,1,0,4.814842022000122
02,13,14,02_14,panelist,med,1,0,0,0,4.717230069728244
02,13,15,02_15,panelist,high,1,1,0,0,4.420810621543669
02,13,16,02_16,panelist,med,1,0,0,0,4.438715305497432
02,13,17,02_17,panelist,med,1,0,0,0,4.329948011763122
02,13,18,02_18,panelist,high,1,1,0,0,4.3392005935467015
02,13,19,02_19,panelist,low,1,0,1,0,4.367658922842767
02,13,20,02_20,reviewer,none,0,0,0,1,4.343564801661284
02,13,21,02_21,panelist,med,1,0,0,0,4.477834388290835
02,13,22,02_22,reviewer,high,0,1,0,0,4.15561276482316
02,13,23,02_23,panelist,none,1,0,0,1,4.423776642819289
02,13,24,02_24,panelist,high,1,1,0,0,4.0180953536229795
02,14,01,02_01,reviewer,med,0,0,0,0,3.7437217526463207
02,14,02,02_02,panelist,none,1,0,0,1,4.544429431198173
02,14,03,02_03,panelist,high,1,1,0,0,3.8269401804247476
02,14,04,02_04,panelist,med,1,0,0,0,3.8399815045280237
02,14,05,02_05,panelist,none,1,0,0,1,4.051556348365709
02,14,06,02_06,panelist,low,1,0,1,0,4.435296339034196
02,14,07,02_07,panelist,med,1,0,0,0,4.093132540130177
02,14,08,02_08,panelist,med,1,0,0,0,4.213278133021056
02,14,09,02_09,panelist,med,1,0,0,0,4.678054846428286
02,14,10,02_10,panelist,med,1,0,0,0,3.7764437936856927
02,14,11,02_11,panelist,none,1,0,0,1,3.8526601814965207
02,14,12,02_12,panelist,med,1,0,0,0,4.108711051655527
02,14,13,02_13,panelist,high,1,1,0,0,4.40937208556715
02,14,14,02_14,panelist,low,1,0,1,0,4.516417834433238
02,14,15,02_15,panelist,high,1,1,0,0,3.828193687623256
02,14,16,02_16,panelist,med,1,0,0,0,3.872029707168305
02,14,17,02_17,panelist,none,1,0,0,1,4.642299988231057
02,14,18,02_18,panelist,low,1,0,1,0,4.171438910236358
02,14,19,02_19,panelist,high,1,1,0,0,3.786489411878453
02,14,20,02_20,reviewer,high,0,1,0,0,3.867613268601026
02,14,21,02_21,panelist,low,1,0,1,0,4.214565338925009
02,14,22,02_22,panelist,med,1,0,0,0,4.027108511860241
02,14,23,02_23,reviewer,high,0,1,0,0,4.050661454248051
02,14,24,02_24,panelist,med,1,0,0,0,3.851279515869049
02,15,01,02_01,reviewer,high,0,1,0,0,3.5128112675760628
02,15,02,02_02,panelist,high,1,1,0,0,3.9434985279550796
02,15,03,02_03,panelist,low,1,0,1,0,3.5400044126518697
02,15,04,02_04,panelist,med,1,0,0,0,3.724463480086117
02,15,05,02_05,panelist,med,1,0,0,0,3.735580223070306
02,15,06,02_06,panelist,low,1,0,1,0,3.954357433710281
02,15,07,02_07,panelist,none,1,0,0,1,4.076482855089448
02,15,08,02_08,panelist,none,1,0,0,1,3.838274488076235
02,15,09,02_09,panelist,high,1,1,0,0,4.098119944078643
02,15,10,02_10,reviewer,med,0,0,0,0,3.6931813387711956
02,15,11,02_11,panelist,med,1,0,0,0,3.6000140285551323
02,15,12,02_12,panelist,med,1,0,0,0,3.6067745313610993
02,15,13,02_13,panelist,med,1,0,0,0,3.9502800380824357
02,15,14,02_14,panelist,low,1,0,1,0,4.012738549769493
02,15,15,02_15,panelist,none,1,0,0,1,3.8065584940402
02,15,16,02_16,panelist,med,1,0,0,0,3.720101701033252
02,15,17,02_17,panelist,med,1,0,0,0,3.553794887563385
02,15,18,02_18,panelist,none,1,0,0,1,4.011895020165136
02,15,19,02_19,panelist,high,1,1,0,0,3.5679127940745556
02,15,20,02_20,panelist,high,1,1,0,0,3.9381149216299756
02,15,21,02_21,panelist,med,1,0,0,0,3.9566395228817393
02,15,22,02_22,panelist,med,1,0,0,0,4.061120908259498
02,15,23,02_23,reviewer,high,0,1,0,0,3.7175013530591694
02,15,24,02_24,panelist,low,1,0,1,0,3.9236660503551177
03,1,01,03_01,panelist,high,1,1,0,0,3.979946226609545
03,1,02,03_02,panelist,med,1,0,0,0,4.539461959715961
03,1,03,03_03,panelist,high,1,1,0,0,3.6281548869752256
03,1,04,03_04,panelist,low,1,0,1,0,4.272678439362164
03,1,05,03_05,panelist,none,1,0,0,1,3.898576610413783
03,1,06,03_06,reviewer,med,0,0,0,0,4.501302652726343
03,1,07,03_07,panelist,med,1,0,0,0,3.9211581640097033
03,1,08,03_08,panelist,low,1,0,1,0,4.492872801558205
03,1,09,03_09,panelist,none,1,0,0,1,4.776614299825863
03,1,10,03_10,panelist,med,1,0,0,0,4.337575788136031
03,1,11,03_11,panelist,high,1,1,0,0,3.9071569187627424
03,1,12,03_12,panelist,med,1,0,0,0,4.591570993460708
03,1,13,03_13,panelist,low,1,0,1,0,4.694088100918831
03,1,14,03_14,panelist,med,1,0,0,0,4.512741960654316
03,1,15,03_15,panelist,med,1,0,0,0,4.072762856276844
03,1,16,03_16,panelist,med,1,0,0,0,4.400694342755741
03,1,17,03_17,panelist,low,1,0,1,0,4.496420620984393
03,1,18,03_18,reviewer,med,0,0,0,0,4.023909090752188
03,1,19,03_19,panelist,none,1,0,0,1,4.426920386971191
03,1,20,03_20,panelist,none,1,0,0,1,4.3770252736526984
03,1,21,03_21,panelist,high,1,1,0,0,4.2503471428594874
03,1,22,03_22,panelist,med,1,0,0,0,4.225478092995109
03,1,23,03_23,panelist,high,1,1,0,0,4.050701961702869
03,1,24,03_24,reviewer,high,0,1,0,0,3.5791984023855186
03,2,01,03_01,panelist,low,1,0,1,0,3.9464729346030123
03,2,02,03_02,panelist,med,1,0,0,0,4.521925173643172
03,2,03,03_03,panelist,high,1,1,0,0,4.175640669476855
03,2,04,03_04,reviewer,med,0,0,0,0,3.9622067318437
03,2,05,03_05,panelist,high,1,1,0,0,3.8614515672936016
03,2,06,03_06,panelist,med,1,0,0,0,4.3374104763678725
03,2,07,03_07,panelist,high,1,1,0,0,3.931583956313557
03,2,08,03_08,reviewer,med,0,0,0,0,3.8252097893797594
03,2,09,03_09,panelist,high,1,1,0,0,4.583690809349352
03,2,10,03_10,panelist,low,1,0,1,0,4.271095081158808
03,2,11,03_11,panelist,none,1,0,0,1,3.9623099754131896
03,2,12,03_12,panelist,none,1,0,0,1,4.702836310375569
03,2,13,03_13,panelist,none,1,0,0,1,4.742583725100589
03,2,14,03_14,panelist,med,1,0,0,0,4.285918272584479
03,2,15,03_15,panelist,low,1,0,1,0,4.358477185292174
03,2,16,03_16,panelist,none,1,0,0,1,4.477676885608459
03,2,17,03_17,panelist,low,1,0,1,0,4.4139535209823535
03,2,18,03_18,panelist,med,1,0,0,0,4.206587503670309
03,2,19,03_19,panelist,high,1,1,0,0,3.8499758046179764
03,2,20,03_20,panelist,med,1,0,0,0,4.696408883002829
03,2,21,03_21,panelist,med,1,0,0,0,4.39748831263491
03,2,22,03_22,reviewer,med,0,0,0,0,4.3526127344652465
03,2,23,03_23,panelist,med,1,0,0,0,4.035764135442793
03,2,24,03_24,panelist,high,1,1,0,0,3.799207338597525
03,3,01,03_01,panelist,high,1,1,0,0,4.202930587980382
03,3,02,03_02,panelist,high,1,1,0,0,4.660077044212097
03,3,03,03_03,panelist,none,1,0,0,1,4.005104268400129
03,3,04,03_04,panelist,med,1,0,0,0,4.033695070261426
03,3,05,03_05,panelist,low,1,0,1,0,4.410519813847505
03,3,06,03_06,panelist,high,1,1,0,0,4.032456629364982
03,3,07,03_07,panelist,none,1,0,0,1,4.081523839681846
03,3,08,03_08,panelist,none,1,0,0,1,4.64633137986497
03,3,09,03_09,panelist,high,1,1,0,0,4.342692182014286
03,3,10,03_10,reviewer,med,0,0,0,0,3.991996936905594
03,3,11,03_11,panelist,med,1,0,0,0,3.758105883247809
03,3,12,03_12,panelist,high,1,1,0,0,4.037438948082883
03,3,13,03_13,panelist,low,1,0,1,0,4.581708275303906
03,3,14,03_14,panelist,med,1,0,0,0,4.283774421933855
03,3,15,03_15,panelist,med,1,0,0,0,4.26142986132106
03,3,16,03_16,reviewer,high,0,1,0,0,3.9982919594229864
03,3,17,03_17,reviewer,med,0,0,0,0,4.065392345371481
03,3,18,03_18,panelist,low,1,0,1,0,4.558326357261005
03,3,19,03_19,panelist,med,1,0,0,0,3.8722502100661584
03,3,20,03_20,panelist,med,1,0,0,0,4.245807624747299
03,3,21,03_21,panelist,med,1,0,0,0,4.177258356595265
03,3,22,03_22,panelist,low,1,0,1,0,4.087624354348268
03,3,23,03_23,panelist,med,1,0,0,0,4.013093478638034
03,3,24,03_24,panelist,none,1,0,0,1,4.332092956302646
03,4,01,03_01,panelist,high,1,1,0,0,4.182237842885581
03,4,02,03_02,panelist,med,1,0,0,0,4.879141618177338
03,4,03,03_03,reviewer,high,0,1,0,0,3.576648905870773
03,4,04,03_04,reviewer,med,0,0,0,0,4.162275280561958
03,4,05,03_05,reviewer,med,0,0,0,0,3.8382926078027886
03,4,06,03_06,panelist,high,1,1,0,0,4.207180473211535
03,4,07,03_07,panelist,low,1,0,1,0,4.303443108682593
03,4,08,03_08,panelist,med,1,0,0,0,4.286604422722646
03,4,09,03_09,panelist,med,1,0,0,0,4.681620928978403
03,4,10,03_10,panelist,low,1,0,1,0,4.36591613254783
03,4,11,03_11,panelist,none,1,0,0,1,3.938343378284008
03,4,12,03_12,panelist,high,1,1,0,0,4.119463189278831
03,4,13,03_13,panelist,med,1,0,0,0,4.763315958799048
03,4,14,03_14,panelist,low,1,0,1,0,4.7153547617781495
03,4,15,03_15,panelist,none,1,0,0,1,4.437014528796855
03,4,16,03_16,panelist,low,1,0,1,0,4.545975701080849
03,4,17,03_17,panelist,high,1,1,0,0,3.753245307684746
03,4,18,03_18,panelist,none,1,0,0,1,4.679948165609811
03,4,19,03_19,panelist,med,1,0,0,0,3.875091074225594
03,4,20,03_20,panelist,med,1,0,0,0,4.684939424991071
03,4,21,03_21,panelist,med,1,0,0,0,4.653094039685327
03,4,22,03_22,panelist,none,1,0,0,1,4.624146921435686
03,4,23,03_23,panelist,med,1,0,0,0,4.620383750540656
03,4,24,03_24,panelist,high,1,1,0,0,3.972888977984346
03,5,01,03_01,reviewer,med,0,0,0,0,3.656728759245059
03,5,02,03_02,reviewer,med,0,0,0,0,4.169174712928601
03,5,03,03_03,panelist,med,1,0,0,0,3.605408396634422
03,5,04,03_04,panelist,low,1,0,1,0,3.5519217497387663
03,5,05,03_05,panelist,none,1,0,0,1,4.146919267793635
03,5,06,03_06,reviewer,med,0,0,0,0,3.9331033383491287
03,5,07,03_07,panelist,med,1,0,0,0,3.947808094386488
03,5,08,03_08,panelist,high,1,1,0,0,4.327357968918489
03,5,09,03_09,panelist,high,1,1,0,0,4.380894055443339
03,5,10,03_10,panelist,med,1,0,0,0,4.04038444406768
03,5,11,03_11,panelist,low,1,0,1,0,4.163771339636145
03,5,12,03_12,panelist,low,1,0,1,0,4.321311416508129
03,5,13,03_13,panelist,med,1,0,0,0,4.533086415527238
03,5,14,03_14,panelist,none,1,0,0,1,4.157502065064721
03,5,15,03_15,panelist,med,1,0,0,0,3.825163456496955
03,5,16,03_16,panelist,high,1,1,0,0,4.26022890030844
03,5,17,03_17,panelist,none,1,0,0,1,4.15589395707393
03,5,18,03_18,panelist,high,1,1,0,0,4.241810652905098
