cmte,app,memno,cid,job,exp,init_score,gender,career_stage,consensus,panelist,exp_high,exp_low,exp_none,female,early_career,deviated,deviation,score
01,25,01,01_01,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
01,25,02,01_02,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,1,0.1,4.2
01,25,03,01_03,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
01,25,04,01_04,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,0.3,4.4
01,25,05,01_05,reviewer,med,3.9,male,established,4.1,0,0,0,0,0,0,1,-0.1,4
01,25,06,01_06,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,1,-0.3,3.8
01,25,07,01_07,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
01,25,08,01_08,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
01,25,09,01_09,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,0,0,4.1
01,25,10,01_10,reviewer,high,4.2,male,established,4.1,0,1,0,0,0,0,0,0,4.1
01,25,11,01_11,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,-0.1,4
01,25,12,01_12,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
01,25,13,01_13,reviewer,high,4.3,male,established,4.1,0,1,0,0,0,0,0,0,4.1
01,25,14,01_14,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
01,25,15,01_15,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,0,0,4.1
01,25,16,01_16,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,1,0.2,4.3
01,25,17,01_17,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
01,25,18,01_18,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,-0.3,3.8
01,25,19,01_19,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,1,-0.2,3.9
01,25,20,01_20,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,1,-0.2,3.9
01,25,21,01_21,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,0,0,4.1
01,25,22,01_22,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,0,0,4.1
01,25,23,01_23,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,-0.1,4
01,25,24,01_24,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
01,26,01,01_01,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,1,-0.3,3.9
01,26,02,01_02,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,0,0,4.2
01,26,03,01_03,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,0,0,4.2
01,26,04,01_04,reviewer,med,4.3,female,early,4.2,0,0,0,0,1,1,1,0.3,4.5
01,26,05,01_05,reviewer,low,3.8,female,early,4.2,0,0,1,0,1,1,1,-0.3,3.9
01,26,06,01_06,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,0,0,4.2
01,26,07,01_07,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,1,-0.3,3.9
01,26,08,01_08,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,-0.2,4
01,26,09,01_09,panelist,low,NA,female,early,4.2,1,0,1,0,1,1,1,0.2,4.4
01,26,10,01_10,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,-0.1,4.1
01,26,11,01_11,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,0.3,4.5
01,26,12,01_12,reviewer,none,4.4,female,early,4.2,0,0,0,1,1,1,0,0,4.2
01,26,13,01_13,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,1,-0.1,4.1
01,26,14,01_14,panelist,none,NA,female,early,4.2,1,0,0,1,1,1,0,0,4.2
01,26,15,01_15,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,-0.3,3.9
01,26,16,01_16,panelist,none,NA,female,early,4.2,1,0,0,1,1,1,0,0,4.2
01,26,17,01_17,panelist,low,NA,female,early,4.2,1,0,1,0,1,1,1,0.1,4.3
01,26,18,01_18,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,1,-0.2,4
01,26,19,01_19,panelist,high,NA,female,early,4.2,1,1,0,0,1,1,1,-0.2,4
01,26,20,01_20,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,0,0,4.2
01,26,21,01_21,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,0,0,4.2
01,26,22,01_22,panelist,none,NA,female,early,4.2,1,0,0,1,1,1,0,0,4.2
01,26,23,01_23,panelist,low,NA,female,early,4.2,1,0,1,0,1,1,1,-0.1,4.1
01,26,24,01_24,panelist,med,NA,female,early,4.2,1,0,0,0,1,1,0,0,4.2
01,27,01,01_01,reviewer,low,4,male,early,4,0,0,1,0,0,1,0,0,4
01,27,02,01_02,panelist,none,NA,male,early,4,1,0,0,1,0,1,1,0.2,4.2
01,27,03,01_03,panelist,high,NA,male,early,4,1,1,0,0,0,1,1,-0.1,3.9
01,27,04,01_04,panelist,med,NA,male,early,4,1,0,0,0,0,1,0,0,4
01,27,05,01_05,panelist,med,NA,male,early,4,1,0,0,0,0,1,0,0,4
01,27,06,01_06,panelist,low,NA,male,early,4,1,0,1,0,0,1,0,0,4
01,27,07,01_07,panelist,low,NA,male,early,4,1,0,1,0,0,1,1,-0.2,3.8
01,27,08,01_08,panelist,high,NA,male,early,4,1,1,0,0,0,1,1,-0.2,3.8
01,27,09,01_09,panelist,none,NA,male,early,4,1,0,0,1,0,1,0,0,4
01,27,10,01_10,panelist,med,NA,male,early,4,1,0,0,0,0,1,0,0,4
01,27,11,01_11,panelist,med,NA,male,early,4,1,0,0,0,0,1,0,0,4
01,27,12,01_12,panelist,none,NA,male,early,4,1,0,0,1,0,1,1,-0.3,3.7
01,27,13,01_13,reviewer,med,3.7,male,early,4,0,0,0,0,0,1,0,0,4
01,27,14,01_14,panelist,high,NA,male,early,4,1,1,0,0,0,1,0,0,4
01,27,15,01_15,panelist,med,NA,male,early,4,1,0,0,0,0,1,1,-0.2,3.8
01,27,16,01_16,panelist,low,NA,male,early,4,1,0,1,0,0,1,1,0.2,4.2
01,27,17,01_17,reviewer,high,4.3,male,early,4,0,1,0,0,0,1,1,-0.3,3.7
01,27,18,01_18,panelist,med,NA,male,early,4,1,0,0,0,0,1,0,0,4
01,27,19,01_19,panelist,none,NA,male,early,4,1,0,0,1,0,1,1,-0.1,3.9
01,27,20,01_20,panelist,high,NA,male,early,4,1,1,0,0,0,1,0,0,4
01,27,21,01_21,panelist,med,NA,male,early,4,1,0,0,0,0,1,0,0,4
01,27,22,01_22,panelist,high,NA,male,early,4,1,1,0,0,0,1,1,-0.2,3.8
01,27,23,01_23,panelist,med,NA,male,early,4,1,0,0,0,0,1,0,0,4
01,27,24,01_24,panelist,med,NA,male,early,4,1,0,0,0,0,1,0,0,4
02,1,01,02_01,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,0.1,4.2
02,1,02,02_02,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
02,1,03,02_03,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
02,1,04,02_04,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
02,1,05,02_05,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
02,1,06,02_06,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,0,0,4.1
02,1,07,02_07,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
02,1,08,02_08,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
02,1,09,02_09,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
02,1,10,02_10,reviewer,med,4.1,male,established,4.1,0,0,0,0,0,0,1,0.1,4.2
02,1,11,02_11,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,0,0,4.1
02,1,12,02_12,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,0,0,4.1
02,1,13,02_13,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,1,0.1,4.2
02,1,14,02_14,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,0,0,4.1
02,1,15,02_15,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
02,1,16,02_16,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
02,1,17,02_17,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,0,0,4.1
02,1,18,02_18,panelist,high,NA,male,established,4.1,1,1,0,0,0,0,0,0,4.1
02,1,19,02_19,reviewer,high,4,male,established,4.1,0,1,0,0,0,0,0,0,4.1
02,1,20,02_20,reviewer,med,4.1,male,established,4.1,0,0,0,0,0,0,0,0,4.1
02,1,21,02_21,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,1,0.1,4.2
02,1,22,02_22,panelist,low,NA,male,established,4.1,1,0,1,0,0,0,0,0,4.1
02,1,23,02_23,panelist,med,NA,male,established,4.1,1,0,0,0,0,0,1,-0.1,4
02,1,24,02_24,panelist,none,NA,male,established,4.1,1,0,0,1,0,0,1,0.2,4.3
02,5,01,02_01,panelist,low,NA,female,established,3.9,1,0,1,0,1,0,1,0.3,4.2
02,5,02,02_02,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,5,03,02_03,reviewer,med,3.8,female,established,3.9,0,0,0,0,1,0,0,0,3.9
02,5,04,02_04,panelist,none,NA,female,established,3.9,1,0,0,1,1,0,1,0.1,4
02,5,05,02_05,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,5,06,02_06,reviewer,none,3.9,female,established,3.9,0,0,0,1,1,0,0,0,3.9
02,5,07,02_07,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,0,0,3.9
02,5,08,02_08,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,1,-0.3,3.6
02,5,09,02_09,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,1,-0.2,3.7
02,5,10,02_10,panelist,none,NA,female,established,3.9,1,0,0,1,1,0,1,0.5,4.4
02,5,11,02_11,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,5,12,02_12,panelist,low,NA,female,established,3.9,1,0,1,0,1,0,0,0,3.9
02,5,13,02_13,panelist,low,NA,female,established,3.9,1,0,1,0,1,0,0,0,3.9
02,5,14,02_14,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,5,15,02_15,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,1,-0.2,3.7
02,5,16,02_16,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,5,17,02_17,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,1,0.1,4
02,5,18,02_18,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,5,19,02_19,panelist,none,NA,female,established,3.9,1,0,0,1,1,0,1,-0.1,3.8
02,5,20,02_20,panelist,low,NA,female,established,3.9,1,0,1,0,1,0,1,0.2,4.1
02,5,21,02_21,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,1,0.1,4
02,5,22,02_22,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,1,0.2,4.1
02,5,23,02_23,reviewer,high,4,female,established,3.9,0,1,0,0,1,0,0,0,3.9
02,5,24,02_24,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,0,0,3.9
02,6,01,02_01,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,0,0,4.5
02,6,02,02_02,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,1,0.1,4.6
02,6,03,02_03,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
02,6,04,02_04,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,0,0,4.5
02,6,05,02_05,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,1,-0.2,4.3
02,6,06,02_06,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
02,6,07,02_07,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,1,-0.4,4.1
02,6,08,02_08,reviewer,none,4.6,female,established,4.5,0,0,0,1,1,0,1,-0.3,4.2
02,6,09,02_09,panelist,none,NA,female,established,4.5,1,0,0,1,1,0,1,0.3,4.8
02,6,10,02_10,reviewer,low,4.8,female,established,4.5,0,0,1,0,1,0,1,0.3,4.8
02,6,11,02_11,panelist,low,NA,female,established,4.5,1,0,1,0,1,0,0,0,4.5
02,6,12,02_12,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,1,-0.1,4.4
02,6,13,02_13,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,1,0.1,4.6
02,6,14,02_14,panelist,none,NA,female,established,4.5,1,0,0,1,1,0,1,0.3,4.8
02,6,15,02_15,reviewer,high,4.1,female,established,4.5,0,1,0,0,1,0,1,0.1,4.6
02,6,16,02_16,panelist,low,NA,female,established,4.5,1,0,1,0,1,0,0,0,4.5
02,6,17,02_17,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,0,0,4.5
02,6,18,02_18,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
02,6,19,02_19,panelist,none,NA,female,established,4.5,1,0,0,1,1,0,0,0,4.5
02,6,20,02_20,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,1,0.3,4.8
02,6,21,02_21,panelist,high,NA,female,established,4.5,1,1,0,0,1,0,1,-0.2,4.3
02,6,22,02_22,panelist,low,NA,female,established,4.5,1,0,1,0,1,0,0,0,4.5
02,6,23,02_23,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
02,6,24,02_24,panelist,med,NA,female,established,4.5,1,0,0,0,1,0,0,0,4.5
02,7,01,02_01,panelist,med,NA,female,early,3.9,1,0,0,0,1,1,0,0,3.9
02,7,02,02_02,panelist,med,NA,female,early,3.9,1,0,0,0,1,1,1,0.4,4.3
02,7,03,02_03,panelist,low,NA,female,early,3.9,1,0,1,0,1,1,0,0,3.9
02,7,04,02_04,panelist,med,NA,female,early,3.9,1,0,0,0,1,1,0,0,3.9
02,7,05,02_05,panelist,none,NA,female,early,3.9,1,0,0,1,1,1,1,-0.1,3.8
02,7,06,02_06,panelist,med,NA,female,early,3.9,1,0,0,0,1,1,0,0,3.9
02,7,07,02_07,panelist,med,NA,female,early,3.9,1,0,0,0,1,1,0,0,3.9
02,7,08,02_08,panelist,med,NA,female,early,3.9,1,0,0,0,1,1,1,-0.2,3.7
02,7,09,02_09,panelist,none,NA,female,early,3.9,1,0,0,1,1,1,1,-0.2,3.7
02,7,10,02_10,reviewer,low,3.9,female,early,3.9,0,0,1,0,1,1,1,0.5,4.4
02,7,11,02_11,panelist,high,NA,female,early,3.9,1,1,0,0,1,1,1,0.2,4.1
02,7,12,02_12,panelist,low,NA,female,early,3.9,1,0,1,0,1,1,1,-0.2,3.7
02,7,13,02_13,reviewer,med,3.5,female,early,3.9,0,0,0,0,1,1,0,0,3.9
02,7,14,02_14,panelist,med,NA,female,early,3.9,1,0,0,0,1,1,1,0.1,4
02,7,15,02_15,panelist,high,NA,female,early,3.9,1,1,0,0,1,1,1,-0.3,3.6
02,7,16,02_16,panelist,low,NA,female,early,3.9,1,0,1,0,1,1,0,0,3.9
02,7,17,02_17,reviewer,high,4.2,female,early,3.9,0,1,0,0,1,1,0,0,3.9
02,7,18,02_18,panelist,none,NA,female,early,3.9,1,0,0,1,1,1,0,0,3.9
02,7,19,02_19,panelist,med,NA,female,early,3.9,1,0,0,0,1,1,1,-0.3,3.6
02,7,20,02_20,panelist,high,NA,female,early,3.9,1,1,0,0,1,1,1,-0.1,3.8
02,7,21,02_21,panelist,none,NA,female,early,3.9,1,0,0,1,1,1,0,0,3.9
02,7,22,02_22,panelist,high,NA,female,early,3.9,1,1,0,0,1,1,1,-0.1,3.8
02,7,23,02_23,panelist,med,NA,female,early,3.9,1,0,0,0,1,1,0,0,3.9
02,7,24,02_24,panelist,high,NA,female,early,3.9,1,1,0,0,1,1,0,0,3.9
02,9,01,02_01,reviewer,low,4.4,male,early,4.3,0,0,1,0,0,1,1,0.1,4.4
02,9,02,02_02,panelist,low,NA,male,early,4.3,1,0,1,0,0,1,1,-0.1,4.2
02,9,03,02_03,panelist,high,NA,male,early,4.3,1,1,0,0,0,1,1,-0.2,4.1
02,9,04,02_04,panelist,med,NA,male,early,4.3,1,0,0,0,0,1,0,0,4.3
02,9,05,02_05,panelist,none,NA,male,early,4.3,1,0,0,1,0,1,1,-0.2,4.1
02,9,06,02_06,panelist,none,NA,male,early,4.3,1,0,0,1,0,1,1,0.1,4.4
02,9,07,02_07,panelist,med,NA,male,early,4.3,1,0,0,0,0,1,0,0,4.3
02,9,08,02_08,panelist,med,NA,male,early,4.3,1,0,0,0,0,1,0,0,4.3
02,9,09,02_09,panelist,med,NA,male,early,4.3,1,0,0,0,0,1,0,0,4.3
02,9,10,02_10,panelist,med,NA,male,early,4.3,1,0,0,0,0,1,0,0,4.3
02,9,11,02_11,panelist,high,NA,male,early,4.3,1,1,0,0,0,1,1,0.4,4.7
02,9,12,02_12,panelist,med,NA,male,early,4.3,1,0,0,0,0,1,0,0,4.3
02,9,13,02_13,panelist,none,NA,male,early,4.3,1,0,0,1,0,1,0,0,4.3
02,9,14,02_14,panelist,high,NA,male,early,4.3,1,1,0,0,0,1,0,0,4.3
02,9,15,02_15,panelist,high,NA,male,early,4.3,1,1,0,0,0,1,0,0,4.3
02,9,16,02_16,panelist,med,NA,male,early,4.3,1,0,0,0,0,1,0,0,4.3
02,9,17,02_17,panelist,high,NA,male,early,4.3,1,1,0,0,0,1,0,0,4.3
02,9,18,02_18,reviewer,med,4.7,male,early,4.3,0,0,0,0,0,1,0,0,4.3
02,9,19,02_19,reviewer,med,3.7,male,early,4.3,0,0,0,0,0,1,0,0,4.3
02,9,20,02_20,panelist,low,NA,male,early,4.3,1,0,1,0,0,1,1,0.1,4.4
02,9,21,02_21,panelist,low,NA,male,early,4.3,1,0,1,0,0,1,1,-0.1,4.2
02,9,22,02_22,panelist,med,NA,male,early,4.3,1,0,0,0,0,1,0,0,4.3
02,9,23,02_23,panelist,high,NA,male,early,4.3,1,1,0,0,0,1,0,0,4.3
02,9,24,02_24,panelist,none,NA,male,early,4.3,1,0,0,1,0,1,0,0,4.3
02,10,01,02_01,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,0,0,3.8
02,10,02,02_02,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
02,10,03,02_03,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,1,0.2,4
02,10,04,02_04,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
02,10,05,02_05,reviewer,med,4.1,male,early,3.8,0,0,0,0,0,1,0,0,3.8
02,10,06,02_06,panelist,none,NA,male,early,3.8,1,0,0,1,0,1,1,-0.1,3.7
02,10,07,02_07,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,1,-0.3,3.5
02,10,08,02_08,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,1,-0.1,3.7
02,10,09,02_09,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,0,0,3.8
02,10,10,02_10,reviewer,none,3.8,male,early,3.8,0,0,0,1,0,1,1,0.2,4
02,10,11,02_11,panelist,low,NA,male,early,3.8,1,0,1,0,0,1,1,0.2,4
02,10,12,02_12,reviewer,none,3.5,male,early,3.8,0,0,0,1,0,1,1,0.2,4
02,10,13,02_13,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,1,0.1,3.9
02,10,14,02_14,panelist,low,NA,male,early,3.8,1,0,1,0,0,1,1,0.3,4.1
02,10,15,02_15,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,0,0,3.8
02,10,16,02_16,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,1,-0.2,3.6
02,10,17,02_17,panelist,none,NA,male,early,3.8,1,0,0,1,0,1,0,0,3.8
02,10,18,02_18,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
02,10,19,02_19,panelist,low,NA,male,early,3.8,1,0,1,0,0,1,0,0,3.8
02,10,20,02_20,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
02,10,21,02_21,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
02,10,22,02_22,panelist,low,NA,male,early,3.8,1,0,1,0,0,1,1,-0.1,3.7
02,10,23,02_23,panelist,high,NA,male,early,3.8,1,1,0,0,0,1,0,0,3.8
02,10,24,02_24,panelist,med,NA,male,early,3.8,1,0,0,0,0,1,0,0,3.8
02,12,01,02_01,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,1,-0.2,3.7
02,12,02,02_02,panelist,low,NA,female,established,3.9,1,0,1,0,1,0,1,0.1,4
02,12,03,02_03,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,12,04,02_04,reviewer,med,4.1,female,established,3.9,0,0,0,0,1,0,1,0.2,4.1
02,12,05,02_05,reviewer,none,3.8,female,established,3.9,0,0,0,1,1,0,0,0,3.9
02,12,06,02_06,reviewer,med,3.8,female,established,3.9,0,0,0,0,1,0,0,0,3.9
02,12,07,02_07,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,1,-0.2,3.7
02,12,08,02_08,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,1,-0.4,3.5
02,12,09,02_09,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,1,-0.1,3.8
02,12,10,02_10,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,12,11,02_11,panelist,low,NA,female,established,3.9,1,0,1,0,1,0,1,0.3,4.2
02,12,12,02_12,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,1,0.1,4
02,12,13,02_13,panelist,low,NA,female,established,3.9,1,0,1,0,1,0,1,0.1,4
02,12,14,02_14,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,1,0.2,4.1
02,12,15,02_15,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,1,-0.4,3.5
02,12,16,02_16,panelist,none,NA,female,established,3.9,1,0,0,1,1,0,1,-0.2,3.7
02,12,17,02_17,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,1,0.2,4.1
02,12,18,02_18,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,0,0,3.9
02,12,19,02_19,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,12,20,02_20,panelist,none,NA,female,established,3.9,1,0,0,1,1,0,1,0.1,4
02,12,21,02_21,panelist,high,NA,female,established,3.9,1,1,0,0,1,0,0,0,3.9
02,12,22,02_22,panelist,low,NA,female,established,3.9,1,0,1,0,1,0,1,0.1,4
02,12,23,02_23,panelist,none,NA,female,established,3.9,1,0,0,1,1,0,0,0,3.9
02,12,24,02_24,panelist,med,NA,female,established,3.9,1,0,0,0,1,0,0,0,3.9
02,15,01,02_01,panelist,med,NA,male,early,4.5,1,0,0,0,0,1,0,0,4.5
02,15,02,02_02,reviewer,none,4.7,male,early,4.5,0,0,0,1,0,1,0,0,4.5
02,15,03,02_03,panelist,med,NA,male,early,4.5,1,0,0,0,0,1,0,0,4.5
02,15,04,02_04,panelist,none,NA,male,early,4.5,1,0,0,1,0,1,0,0,4.5
02,15,05,02_05,panelist,low,NA,male,early,4.5,1,0,1,0,0,1,1,0.2,4.7
02,15,06,02_06,panelist,high,NA,male,early,4.5,1,1,0,0,0,1,0,0,4.5
02,15,07,02_07,reviewer,none,4.6,male,early,4.5,0,0,0,1,0,1,1,0.1,4.6
02,15,08,02_08,panelist,high,NA,male,early,4.5,1,1,0,0,0,1,0,0,4.5
02,15,09,02_09,panelist,med,NA,male,early,4.5,1,0,0,0,0,1,1,-0.1,4.4
02,15,10,02_10,panelist,low,NA,male,early,4.5,1,0,1,0,0,1,0,0,4.5
02,15,11,02_11,panelist,med,NA,male,early,4.5,1,0,0,0,0,1,0,0,4.5
02,15,12,02_12,panelist,low,NA,male,early,4.5,1,0,1,0,0,1,0,0,4.5
02,15,13,02_13,panelist,med,NA,male,early,4.5,1,0,0,0,0,1,0,0,4.5
02,15,14,02_14,panelist,med,NA,male,early,4.5,1,0,0,0,0,1,1,0.3,4.8
02,15,15,02_15,panelist,low,NA,male,early,4.5,1,0,1,0,0,1,1,-0.1,4.4
02,15,16,02_16,panelist,high,NA,male,early,4.5,1,1,0,0,0,1,0,0,4.5
02,15,17,02_17,panelist,high,NA,male,early,4.5,1,1,0,0,0,1,0,0,4.5
02,15,18,02_18,panelist,med,NA,male,early,4.5,1,0,0,0,0,1,0,0,4.5
02,15,19,02_19,panelist,med,NA,male,early,4.5,1,0,0,0,0,1,0,0,4.5
02,15,20,02_20,panelist,none,NA,male,early,4.5,1,0,0,1,0,1,1,0.1,4.6
02,15,21,02_21,reviewer,med,4.2,male,early,4.5,0,0,0,0,0,1,1,0.1,4.6
02,15,22,02_22,panelist,med,NA,male,early,4.5,1,0,0,0,0,1,1,0.1,4.6
02,15,23,02_23,panelist,high,NA,male,early,4.5,1,1,0,0,0,1,1,0.1,4.6
02,15,24,02_24,panelist,high,NA,male,early,4.5,1,1,0,0,0,1,0,0,4.5
02,18,01,02_01,reviewer,med,3.6,male,established,3.7,0,0,0,0,0,0,0,0,3.7
02,18,02,02_02,panelist,med,NA,male,established,3.7,1,0,0,0,0,0,1,0.1,3.8
02,18,03,02_03,panelist,low,NA,male,established,3.7,1,0,1,0,0,0,0,0,3.7
02,18,04,02_04,panelist,none,NA,male,established,3.7,1,0,0,1,0,0,1,0.2,3.9
02,18,05,02_05,panelist,none,NA,male,established,3.7,1,0,0,1,0,0,1,0.2,3.9
02,18,06,02_06,panelist,high,NA,male,established,3.7,1,1,0,0,0,0,0,0,3.7
02,18,07,02_07,panelist,med,NA,male,established,3.7,1,0,0,0,0,0,1,-0.5,3.2
02,18,08,02_08,panelist,med,NA,male,established,3.7,1,0,0,0,0,0,0,0,3.7
02,18,09,02_09,panelist,med,NA,male,established,3.7,1,0,0,0,0,0,1,-0.1,3.6
02,18,10,02_10,panelist,low,NA,male,established,3.7,1,0,1,0,0,0,1,0.4,4.1
02,18,11,02_11,panelist,med,NA,male,established,3.7,1,0,0,0,0,0,1,-0.3,3.4
02,18,12,02_12,panelist,none,NA,male,established,3.7,1,0,0,1,0,0,0,0,3.7
02,18,13,02_13,panelist,high,NA,male,established,3.7,1,1,0,0,0,0,0,0,3.7
02,18,14,02_14,panelist,high,NA,male,established,3.7,1,1,0,0,0,0,0,0,3.7
02,18,15,02_15,panelist,med,NA,male,established,3.7,1,0,0,0,0,0,0,0,3.7
02,18,16,02_16,reviewer,low,3.8,male,established,3.7,0,0,1,0,0,0,1,-0.2,3.5
02,18,17,02_17,panelist,high,NA,male,established,3.7,1,1,0,0,0,0,0,0,3.7
02,18,18,02_18,panelist,low,NA,male,established,3.7,1,0,1,0,0,0,1,-0.1,3.6
02,18,19,02_19,panelist,med,NA,male,established,3.7,1,0,0,0,0,0,1,-0.1,3.6
02,18,20,02_20,panelist,med,NA,male,established,3.7,1,0,0,0,0,0,1,0.1,3.8
02,18,21,02_21,panelist,high,NA,male,established,3.7,1,1,0,0,0,0,0,0,3.7
02,18,22,02_22,panelist,none,NA,male,established,3.7,1,0,0,1,0,0,1,-0.2,3.5
02,18,23,02_23,panelist,high,NA,male,established,3.7,1,1,0,0,0,0,1,0.3,4
02,18,24,02_24,reviewer,med,3.8,male,established,3.7,0,0,0,0,0,0,0,0,3.7
02,20,01,02_01,panelist,med,NA,female,established,3.8,1,0,0,0,1,0,0,0,3.8
02,20,02,02_02,panelist,low,NA,female,established,3.8,1,0,1,0,1,0,0,0,3.8
