cmte,app,memno,cid,job,exp,init_score,top_bottom,consensus,any_bottom,rank_pct,discussed,panelist,exp_high,exp_low,exp_none,deviated,deviation,score
01,33,08,01_08,reviewer,none,4.3,top,4.4,FALSE,0.8717948717948718,TRUE,0,0,0,1,0,0,4.4
01,33,09,01_09,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,1,0.1,4.5
01,33,10,01_10,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,1,-0.2,4.2
01,33,11,01_11,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,1,-0.1,4.3
01,33,12,01_12,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,33,13,01_13,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,0,0,4.4
01,33,14,01_14,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,1,0.1,4.5
01,33,15,01_15,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
01,33,16,01_16,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,1,-0.1,4.3
01,33,17,01_17,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,33,18,01_18,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,0,0,4.4
01,33,19,01_19,reviewer,high,4.4,top,4.4,FALSE,0.8717948717948718,TRUE,0,1,0,0,0,0,4.4
01,33,20,01_20,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
01,33,21,01_21,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,33,22,01_22,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,1,0.1,4.5
01,33,23,01_23,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,33,24,01_24,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,1,-0.1,4.3
01,34,01,01_01,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,0,0,4.7
01,34,02,01_02,panelist,none,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0,4.7
01,34,03,01_03,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,0,0,4.7
01,34,04,01_04,panelist,low,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,1,0,0,0,4.7
01,34,05,01_05,panelist,high,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,1,0,0,0,0,4.7
01,34,06,01_06,panelist,none,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0,4.7
01,34,07,01_07,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,0,0,4.7
01,34,08,01_08,panelist,low,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,1,0,1,0.1,4.8
01,34,09,01_09,panelist,high,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,1,0,0,1,0.1,4.8
01,34,10,01_10,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,0,0,4.7
01,34,11,01_11,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,1,-0.3,4.4
01,34,12,01_12,reviewer,high,4.7,top,4.7,FALSE,0.9743589743589743,TRUE,0,1,0,0,0,0,4.7
01,34,13,01_13,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,1,0.3,4.9
01,34,14,01_14,panelist,high,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,1,0,0,0,0,4.7
01,34,15,01_15,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,1,-0.1,4.6
01,34,16,01_16,reviewer,high,4.7,top,4.7,FALSE,0.9743589743589743,TRUE,0,1,0,0,0,0,4.7
01,34,17,01_17,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,0,0,4.7
01,34,18,01_18,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,0,0,4.7
01,34,19,01_19,panelist,none,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,1,1,-0.2,4.5
01,34,20,01_20,panelist,high,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,1,0,0,0,0,4.7
01,34,21,01_21,panelist,med,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,0,0,0,4.7
01,34,22,01_22,reviewer,low,4.8,top,4.7,FALSE,0.9743589743589743,TRUE,0,0,1,0,0,0,4.7
01,34,23,01_23,panelist,low,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,1,0,1,-0.1,4.6
01,34,24,01_24,panelist,none,NA,NA,4.7,FALSE,0.9743589743589743,TRUE,1,0,0,1,0,0,4.7
01,35,01,01_01,panelist,high,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.2
01,35,02,01_02,panelist,none,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,1,0,0,4.2
01,35,03,01_03,panelist,high,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,1,0,0,1,-0.1,4.1
01,35,04,01_04,panelist,high,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,1,0,0,1,-0.1,4.1
01,35,05,01_05,panelist,med,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.2
01,35,06,01_06,panelist,high,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,1,0,0,0,0,4.2
01,35,07,01_07,panelist,none,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,1,1,-0.1,4.1
01,35,08,01_08,panelist,none,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,1,1,-0.2,4
01,35,09,01_09,panelist,med,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.2
01,35,10,01_10,panelist,med,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.2
01,35,11,01_11,panelist,med,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.2
01,35,12,01_12,panelist,high,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,1,0,0,1,0.4,4.6
01,35,13,01_13,panelist,low,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,1,0,0,0,4.2
01,35,14,01_14,panelist,none,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,1,0,0,4.2
01,35,15,01_15,panelist,med,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.2
01,35,16,01_16,panelist,low,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,1,0,1,0.2,4.4
01,35,17,01_17,reviewer,med,3.9,bottom,4.2,TRUE,0.7692307692307693,TRUE,0,0,0,0,0,0,4.2
01,35,18,01_18,reviewer,low,4.4,top,4.2,TRUE,0.7692307692307693,TRUE,0,0,1,0,1,-0.3,3.9
01,35,19,01_19,panelist,med,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,0,1,0.1,4.3
01,35,20,01_20,reviewer,high,4.2,bottom,4.2,TRUE,0.7692307692307693,TRUE,0,1,0,0,0,0,4.2
01,35,21,01_21,panelist,low,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,1,0,0,0,4.2
01,35,22,01_22,panelist,med,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.2
01,35,23,01_23,panelist,med,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,0,0,0,4.2
01,35,24,01_24,panelist,med,NA,NA,4.2,TRUE,0.7692307692307693,TRUE,1,0,0,0,1,-0.3,3.9
01,36,01,01_01,panelist,none,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,1,1,0.2,4.3
01,36,02,01_02,reviewer,none,4.4,top,4.1,FALSE,0.6666666666666666,TRUE,0,0,0,1,0,0,4.1
01,36,03,01_03,panelist,high,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,1,0,0,1,0.2,4.3
01,36,04,01_04,panelist,med,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,36,05,01_05,panelist,med,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,36,06,01_06,reviewer,none,4,top,4.1,FALSE,0.6666666666666666,TRUE,0,0,0,1,1,0.3,4.4
01,36,07,01_07,panelist,low,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,1,0,0,0,4.1
01,36,08,01_08,panelist,med,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,36,09,01_09,panelist,low,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,1,0,0,0,4.1
01,36,10,01_10,panelist,low,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,1,0,1,-0.1,4
01,36,11,01_11,panelist,high,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,1,0,0,1,-0.3,3.8
01,36,12,01_12,panelist,med,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,36,13,01_13,panelist,med,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,0,1,-0.1,4
01,36,14,01_14,panelist,med,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,0,1,-0.2,3.9
01,36,15,01_15,panelist,low,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,1,0,1,0.2,4.3
01,36,16,01_16,panelist,high,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,1,0,0,0,0,4.1
01,36,17,01_17,panelist,none,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,1,1,0.3,4.4
01,36,18,01_18,reviewer,med,3.9,top,4.1,FALSE,0.6666666666666666,TRUE,0,0,0,0,0,0,4.1
01,36,19,01_19,panelist,high,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,1,0,0,0,0,4.1
01,36,20,01_20,panelist,med,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,36,21,01_21,panelist,med,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,0,1,0.3,4.4
01,36,22,01_22,panelist,high,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,1,0,0,0,0,4.1
01,36,23,01_23,panelist,high,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,1,0,0,0,0,4.1
01,36,24,01_24,panelist,med,NA,NA,4.1,FALSE,0.6666666666666666,TRUE,1,0,0,0,1,0.3,4.4
01,37,01,01_01,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,1,-0.3,4.1
01,37,02,01_02,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
01,37,03,01_03,reviewer,med,4.5,top,4.4,FALSE,0.8717948717948718,TRUE,0,0,0,0,0,0,4.4
01,37,04,01_04,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
01,37,05,01_05,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,37,06,01_06,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,1,0.2,4.6
01,37,07,01_07,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,37,08,01_08,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,37,09,01_09,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,37,10,01_10,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,1,-0.2,4.2
01,37,11,01_11,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,1,-0.1,4.3
01,37,12,01_12,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
01,37,13,01_13,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,37,14,01_14,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,1,0.2,4.6
01,37,15,01_15,panelist,low,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,1,0,0,0,4.4
01,37,16,01_16,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,0,0,4.4
01,37,17,01_17,panelist,none,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,1,1,-0.1,4.3
01,37,18,01_18,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,37,19,01_19,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
01,37,20,01_20,reviewer,med,4.4,top,4.4,FALSE,0.8717948717948718,TRUE,0,0,0,0,0,0,4.4
01,37,21,01_21,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,37,22,01_22,reviewer,low,4.2,top,4.4,FALSE,0.8717948717948718,TRUE,0,0,1,0,1,-0.3,4.1
01,37,23,01_23,panelist,high,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,1,0,0,0,0,4.4
01,37,24,01_24,panelist,med,NA,NA,4.4,FALSE,0.8717948717948718,TRUE,1,0,0,0,0,0,4.4
01,39,01,01_01,panelist,high,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,1,0,0,0,0,4.1
01,39,02,01_02,panelist,med,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,39,03,01_03,reviewer,med,3.9,top,4.1,TRUE,0.6666666666666666,TRUE,0,0,0,0,0,0,4.1
01,39,04,01_04,panelist,none,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,1,1,0.2,4.3
01,39,05,01_05,panelist,low,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,1,0,1,0.3,4.4
01,39,06,01_06,panelist,low,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,1,0,0,0,4.1
01,39,07,01_07,panelist,high,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,1,0,0,0,0,4.1
01,39,08,01_08,panelist,high,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,1,0,0,0,0,4.1
01,39,09,01_09,panelist,med,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,39,10,01_10,panelist,med,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,39,11,01_11,panelist,high,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,1,0,0,0,0,4.1
01,39,12,01_12,panelist,med,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,0,1,0.3,4.4
01,39,13,01_13,panelist,high,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,1,0,0,1,0.2,4.3
01,39,14,01_14,panelist,med,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,0,1,0.1,4.2
01,39,15,01_15,reviewer,none,4.3,top,4.1,TRUE,0.6666666666666666,TRUE,0,0,0,1,0,0,4.1
01,39,16,01_16,panelist,med,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,39,17,01_17,panelist,none,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,1,1,-0.2,3.9
01,39,18,01_18,panelist,med,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,39,19,01_19,reviewer,none,4.1,bottom,4.1,TRUE,0.6666666666666666,TRUE,0,0,0,1,0,0,4.1
01,39,20,01_20,panelist,med,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,39,21,01_21,panelist,high,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,1,0,0,0,0,4.1
01,39,22,01_22,panelist,low,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,1,0,0,0,4.1
01,39,23,01_23,panelist,med,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,0,0,0,0,4.1
01,39,24,01_24,panelist,low,NA,NA,4.1,TRUE,0.6666666666666666,TRUE,1,0,1,0,1,-0.2,3.9
02,1,01,02_01,panelist,med,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,0,0,0,3.9
02,1,02,02_02,panelist,none,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,1,1,0.1,4
02,1,03,02_03,reviewer,med,4,top,3.9,FALSE,0.2564102564102564,TRUE,0,0,0,0,0,0,3.9
02,1,04,02_04,panelist,med,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,0,1,-0.2,3.7
02,1,05,02_05,panelist,med,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,0,0,0,3.9
02,1,06,02_06,panelist,high,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,1,0,0,1,-0.1,3.8
02,1,07,02_07,panelist,med,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,0,1,-0.4,3.5
02,1,08,02_08,panelist,high,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,1,0,0,1,-0.2,3.7
02,1,09,02_09,panelist,med,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,0,0,0,3.9
02,1,10,02_10,reviewer,low,3.9,top,3.9,FALSE,0.2564102564102564,TRUE,0,0,1,0,0,0,3.9
02,1,11,02_11,panelist,med,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,0,0,0,3.9
02,1,12,02_12,panelist,low,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,1,0,1,0.4,4.3
02,1,13,02_13,panelist,high,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,1,0,0,0,0,3.9
02,1,14,02_14,panelist,med,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,0,0,0,3.9
02,1,15,02_15,panelist,high,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,1,0,0,0,0,3.9
02,1,16,02_16,panelist,high,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,1,0,0,1,-0.1,3.8
02,1,17,02_17,panelist,low,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,1,0,1,-0.2,3.7
02,1,18,02_18,panelist,med,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,0,0,0,3.9
02,1,19,02_19,panelist,med,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,0,0,0,3.9
02,1,20,02_20,panelist,none,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,1,0,0,3.9
02,1,21,02_21,panelist,high,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,1,0,0,0,0,3.9
02,1,22,02_22,reviewer,none,3.8,top,3.9,FALSE,0.2564102564102564,TRUE,0,0,0,1,1,0.1,4
02,1,23,02_23,panelist,none,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,0,1,1,-0.1,3.8
02,1,24,02_24,panelist,low,NA,NA,3.9,FALSE,0.2564102564102564,TRUE,1,0,1,0,0,0,3.9
02,3,01,02_01,panelist,low,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,1,0,1,-0.4,4
02,3,02,02_02,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,1,0.2,4.6
02,3,03,02_03,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,1,-0.2,4.2
02,3,04,02_04,reviewer,none,4.2,top,4.4,TRUE,0.8461538461538461,TRUE,0,0,0,1,0,0,4.4
02,3,05,02_05,panelist,none,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,1,0,0,4.4
02,3,06,02_06,panelist,low,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,1,0,1,-0.2,4.2
02,3,07,02_07,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,1,0.1,4.5
02,3,08,02_08,panelist,high,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
02,3,09,02_09,panelist,high,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
02,3,10,02_10,reviewer,high,4.6,bottom,4.4,TRUE,0.8461538461538461,TRUE,0,1,0,0,1,0.1,4.5
02,3,11,02_11,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,1,0.1,4.5
02,3,12,02_12,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
02,3,13,02_13,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,1,0.1,4.5
02,3,14,02_14,panelist,high,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
02,3,15,02_15,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
02,3,16,02_16,panelist,high,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,1,0,0,1,-0.2,4.2
02,3,17,02_17,panelist,low,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,1,0,0,0,4.4
02,3,18,02_18,panelist,high,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,1,0,0,1,0.3,4.7
02,3,19,02_19,panelist,low,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,1,0,0,0,4.4
02,3,20,02_20,reviewer,none,4.4,top,4.4,TRUE,0.8461538461538461,TRUE,0,0,0,1,0,0,4.4
02,3,21,02_21,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,1,-0.1,4.3
02,3,22,02_22,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
02,3,23,02_23,panelist,med,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,0,1,-0.2,4.2
02,3,24,02_24,panelist,none,NA,NA,4.4,TRUE,0.8461538461538461,TRUE,1,0,0,1,0,0,4.4
02,5,01,02_01,panelist,none,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0,4.2
02,5,02,02_02,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,1,-0.1,4.1
02,5,03,02_03,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
02,5,04,02_04,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
02,5,05,02_05,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
02,5,06,02_06,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
02,5,07,02_07,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
02,5,08,02_08,panelist,low,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,1,0,1,-0.1,4.1
02,5,09,02_09,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
02,5,10,02_10,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
02,5,11,02_11,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,1,-0.2,4
02,5,12,02_12,panelist,none,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,1,0,0,4.2
02,5,13,02_13,reviewer,low,4.3,top,4.2,TRUE,0.7435897435897436,TRUE,0,0,1,0,0,0,4.2
02,5,14,02_14,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,1,-0.2,4
02,5,15,02_15,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
02,5,16,02_16,panelist,high,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,1,0,0,0,0,4.2
02,5,17,02_17,panelist,low,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,1,0,0,0,4.2
02,5,18,02_18,reviewer,med,4,bottom,4.2,TRUE,0.7435897435897436,TRUE,0,0,0,0,0,0,4.2
02,5,19,02_19,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,1,0.3,4.5
02,5,20,02_20,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
02,5,21,02_21,panelist,med,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,0,0,0,4.2
02,5,22,02_22,reviewer,none,4.3,top,4.2,TRUE,0.7435897435897436,TRUE,0,0,0,1,1,0.2,4.4
02,5,23,02_23,panelist,none,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,0,1,1,-0.4,3.8
02,5,24,02_24,panelist,low,NA,NA,4.2,TRUE,0.7435897435897436,TRUE,1,0,1,0,1,0.2,4.4
02,6,01,02_01,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
02,6,02,02_02,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
02,6,03,02_03,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,1,-0.5,3.9
02,6,04,02_04,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
02,6,05,02_05,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
02,6,06,02_06,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,1,-0.1,4.3
02,6,07,02_07,panelist,low,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,1,0,0,0,4.4
02,6,08,02_08,panelist,low,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,1,0,0,0,4.4
02,6,09,02_09,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,0,0,4.4
02,6,10,02_10,reviewer,high,4.6,top,4.4,FALSE,0.8461538461538461,TRUE,0,1,0,0,1,-0.1,4.3
02,6,11,02_11,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,1,-0.2,4.2
02,6,12,02_12,panelist,low,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,1,0,0,0,4.4
02,6,13,02_13,panelist,med,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,0,0,0,0,0,4.4
02,6,14,02_14,panelist,high,NA,NA,4.4,FALSE,0.8461538461538461,TRUE,1,1,0,0,1,-0.1,4.3
02,6,15,02_15,reviewer,none,4.3,top,4.4,FALSE,0.8461538461538461,TRUE,0,0,0,1,1,-0.2,4.2
